clusterID	N	coord	gene	annotation	FDR
clu_90108_-	2	chr17:8150845-8156307	PER1	annotated	0.0258
clu_111828_+	15	chr4:80362884-80583093	C4orf22	cryptic	0.0258
clu_161883_-	2	chr4:8394742-8396937	ACOX3	annotated	0.0258
clu_25012_-	13	chr5:64741200-64768505	SREK1IP1	cryptic	0.0258
clu_73206_+	3	chr5:119105258-119114475	DMXL1	cryptic	0.0258
clu_144213_-	2	chr6:149541586-149545936	PPIL4	cryptic	0.0258
clu_78541_+	14	chr9:11325816-11435010	.	annotated	0.0258
clu_36265_+	3	chr13:46723330-46728847	LRCH1	cryptic	0.0259
clu_165338_+	3	chr16:3448540-3476222	NAA60	annotated	0.0259
clu_25496_-	8	chr5:92671593-92939471	LINC02058	cryptic	0.0259
clu_109241_+	3	chr6:80273221-80384544	BCKDHB	cryptic	0.0259
clu_74729_+	5	chr5:181304239-181313829	AC138035.2	cryptic	0.026
clu_55625_+	3	chr1:40260985-40267786	ZMPSTE24	cryptic	0.0261
clu_53066_-	5	chr2:210104301-210129031	KANSL1L	cryptic	0.0261
clu_20923_-	2	chr3:194611020-194615569	TMEM44	cryptic	0.0261
clu_41673_-	2	chr9:6565429-6587141	GLDC	annotated	0.0261
clu_133742_+	4	chr15:28744899-28745980	WHAMMP2	cryptic	0.0262
clu_91626_-	10	chr17:45475726-45482437	PLEKHM1	cryptic	0.0262
clu_143162_-	3	chr6:78946260-78946711	PHIP	cryptic	0.0263
clu_75370_-	8	chr20:33392242-33401428	CDK5RAP1	cryptic	0.0265
clu_167709_+	2	chr16:83990630-83994302	NECAB2	annotated	0.0266
clu_18024_-	3	chr3:37174605-37177082	LRRFIP2	cryptic	0.0266
clu_10014_-	2	chr15:43619076-43632199	CATSPER2	cryptic	0.0268
clu_157491_+	2	chr17:75493593-75493703	TMEM94	cryptic	0.0268
clu_59886_+	2	chr1:204516509-204525484	MDM4	cryptic	0.0273
clu_64705_-	3	chr19:18537773-18541679	FKBP8	annotated	0.0273
clu_155157_+	2	chr17:17798513-17803756	RAI1	cryptic	0.0274
clu_175423_+	2	chr7:16682845-16685924	BZW2	annotated	0.0274
clu_175767_+	7	chr7:35801270-35863552	SEPT7	annotated	0.0274
clu_18092_-	4	chr3:41835971-41883874	ULK4	cryptic	0.0275
clu_90987_-	2	chr17:37181356-37188277	ACACA	cryptic	0.0276
clu_136381_?	4	chr20:34105545-34112096	EIF2S2	cryptic	0.0277
clu_67839_+	3	chr22:37768176-37771650	TRIOBP	cryptic	0.0277
clu_19692_-	2	chr3:121730017-121730876	GOLGB1	annotated	0.0277
clu_62112_+	2	chrX:96939382-96942058	DIAPH2	cryptic	0.0277
clu_42745_-	4	chr9:83978452-83980503	HNRNPK	cryptic	0.0278
clu_162905_-	3	chr4:84724594-84733382	WDFY3	annotated	0.0279
clu_161529_-	5	chr7:158749723-158759486	ESYT2	cryptic	0.0279
clu_129561_-	2	chr1:201359663-201361279	TNNT2	cryptic	0.0282
clu_116521_-	6	chr12:3830018-3873212	PARP11	cryptic	0.0284
clu_164357_-	7	chr21:28821973-28876312	N6AMT1	cryptic	0.0284
clu_137862_+	3	chr2:44218537-44244228	PPM1B	annotated	0.0286
clu_125144_-	5	chr1:16619103-16625775	CROCCP2	annotated	0.0287
clu_87747_+	3	chr3:186784696-186785883	EIF4A2	annotated	0.0287
clu_128328_-	4	chr1:149188789-149197996	.	annotated	0.0288
clu_151111_+	6	chr11:76990574-76998763	ACER3	cryptic	0.0288
clu_160679_-	3	chr7:124898374-124928815	POT1	annotated	0.0288
clu_134541_+	5	chr15:50424514-50439009	USP8	annotated	0.0292
clu_5730_-	12	chr11:65380175-65382486	SLC25A45	cryptic	0.0294
clu_114204_+	13	chr8:12145700-12419142	FAM66D	cryptic	0.0295
clu_149776_+	3	chr11:47285065-47285478	MADD	cryptic	0.0298
clu_51144_-	3	chr2:95894073-95901556	.	annotated	0.0298
clu_91457_-	4	chr17:44320436-44321058	SLC25A39	cryptic	0.0299
clu_16722_+	2	chr18:21804014-21815616	MIB1	annotated	0.0302
clu_17155_+	4	chr18:58165861-58245427	NEDD4L	annotated	0.0302
clu_25276_-	2	chr5:77489557-77492170	WDR41	annotated	0.0302
clu_157546_+	4	chr17:75623822-75624015	MYO15B	cryptic	0.0303
clu_61393_+	2	chrX:38089587-38094295	SYTL5	cryptic	0.0304
clu_151290_+	4	chr11:93691775-93695497	CEP295	cryptic	0.0306
clu_5852_-	9	chr11:66364424-66367464	SLC29A2	cryptic	0.0307
clu_89455_-	42	chr17:513642-514563	.	annotated	0.0307
clu_171120_?	2	chr6:61678947-61681009	RP1-240B8.3	cryptic	0.031
clu_112922_+	7	chr4:173388574-173402718	.	annotated	0.0313
clu_84496_+	2	chr3:11015733-11017120	SLC6A1	annotated	0.0314
clu_80718_+	2	chr9:131509996-131510260	POMT1	annotated	0.0314
clu_126328_-	5	chr1:43451071-43451428	HYI	cryptic	0.0315
clu_52201_-	2	chr2:162273944-162276687	IFIH1	cryptic	0.0315
clu_55786_+	3	chr1:43598913-43603416	PTPRF	annotated	0.0316
clu_45952_+	5	chr12:56118318-56128540	ZC3H10	cryptic	0.0316
clu_32747_-	11	chr16:48085706-48088545	ABCC12	cryptic	0.0319
clu_134491_+	9	chr15:47184418-47470474	SEMA6D	cryptic	0.032
clu_32482_-	3	chr16:29872526-29873240	SEZ6L2	annotated	0.032
clu_2144_?	6	chr21:25982477-26021840	APP	annotated	0.032
clu_167025_+	2	chr16:58463797-58487756	NDRG4	annotated	0.0322
clu_87118_+	7	chr3:152269092-152414941	MBNL1	cryptic	0.0326
clu_127858_-	28	chr1:121942381-122055205	.	annotated	0.0328
clu_167977_+	5	chr16:89532636-89544648	SPG7	cryptic	0.0331
clu_115470_+	5	chr8:84774654-84862296	RALYL	annotated	0.0332
clu_45220_+	4	chr12:26122152-26224293	SSPN	annotated	0.0335
clu_145900_+	4	chr14:76177931-76180764	GPATCH2L	annotated	0.0335
clu_79987_+	4	chr9:113508580-113517548	RGS3	cryptic	0.0335
clu_32017_-	2	chr16:18389845-18390748	PKD1P5	cryptic	0.0336
clu_117743_-	2	chr12:53160271-53160763	CSAD	cryptic	0.0338
clu_47478_+	2	chr12:120661218-120680308	CABP1	cryptic	0.034
clu_137977_+	3	chr2:54456518-54526372	SPTBN1	cryptic	0.034
clu_5638_-	3	chr11:64623078-64630402	NRXN2	annotated	0.0343
clu_60645_+	3	chr1:237723262-237727087	RYR2	annotated	0.035
clu_117075_-	6	chr12:30716676-30723259	CAPRIN2	cryptic	0.035
clu_4448_-	15	chr11:10634071-10693820	MRVI1	cryptic	0.0351
clu_117132_-	3	chr12:32747363-32750719	YARS2	cryptic	0.0351
clu_30247_+	5	chr20:35474052-35476449	CEP250	annotated	0.0355
clu_147026_-	88	chrY:20090088-20350814	.	annotated	0.0355
clu_18918_-	3	chr3:57633354-57634704	DENND6A	cryptic	0.0356
clu_140172_+	5	chr2:172469380-172474055	ITGA6	annotated	0.0357
clu_136888_?	19	chr20:63401793-63402259	.	annotated	0.0357
clu_86695_+	2	chr3:127030064-127030255	PLXNA1	cryptic	0.0358
clu_133717_+	2	chr15:29054835-29074921	APBA2	annotated	0.0359
clu_67140_+	5	chr22:20980119-20980992	AIFM3	cryptic	0.0359
clu_44261_-	5	chr9:137352724-137354339	EXD3	cryptic	0.0359
clu_53791_+	3	chr1:852110-853391	LINC01128	annotated	0.0363
clu_20451_-	3	chr3:167282495-167298305	ZBBX	annotated	0.0366
clu_130837_+	8	chr10:10919999-11165486	CELF2	cryptic	0.0367
clu_10429_-	6	chr15:56707306-56827524	ZNF280D	cryptic	0.0367
clu_144752_+	6	chr14:23990359-24004337	DHRS4L2	cryptic	0.0368
clu_165155_+	2	chr16:1965129-1965406	SNHG9	cryptic	0.0368
clu_4022_-	3	chr22:50777981-50782188	RABL2B	cryptic	0.0368
clu_69577_?	3	chr19:18995280-19001613	SUGP2	annotated	0.037
clu_487_-	7	chrX:43843764-43882254	MAOB	cryptic	0.0371
clu_90459_-	5	chr17:18330671-18340043	SHMT1	cryptic	0.0372
clu_163095_-	15	chr4:99879747-99879973	.	annotated	0.0372
clu_161789_-	3	chr4:4423587-4434770	STX18	annotated	0.0373
clu_128264_-	3	chr1:149069645-149072718	NBPF9	annotated	0.0374
clu_23392_-	2	chr10:103090638-103090936	NT5C2	cryptic	0.0374
clu_85856_+	3	chr3:58008856-58077050	FLNB	cryptic	0.0374
clu_117864_-	2	chr12:55697277-55697451	ITGA7	cryptic	0.0377
clu_20978_-	4	chr3:195867016-195867361	TNK2	annotated	0.0377
clu_55130_+	10	chr1:31297075-31338957	ZCCHC17	cryptic	0.0379
clu_4244_-	4	chr11:3782145-3797400	NUP98	cryptic	0.038
clu_133388_+	6	chr15:22561789-22562949	HERC2P2	cryptic	0.038
clu_91000_-	6	chr17:37339850-37406262	ACACA	annotated	0.0381
clu_119296_-	3	chr12:120170321-120175162	GCN1	cryptic	0.0383
clu_89359_?	4	chr14:103913984-103921470	C14orf2	annotated	0.0383
clu_86829_+	2	chr3:132496663-132499126	DNAJC13	cryptic	0.0386
clu_110656_+	4	chr4:733789-734931	PCGF3	cryptic	0.0386
clu_114696_+	2	chr8:28622810-28713457	EXTL3	annotated	0.0386
clu_79139_+	2	chr9:64403787-64407845	ANKRD20A4	cryptic	0.0387
clu_135460_+	2	chr15:85114037-85115439	PDE8A	cryptic	0.0389
clu_146822_+	2	chr14:105382577-105382807	PACS2	cryptic	0.039
clu_86274_+	10	chr3:100320971-100348803	NIT2	cryptic	0.0391
clu_72356_+	3	chr5:70751232-70789208	RP11-589F5.4	cryptic	0.0391
clu_130431_-	2	chr1:241098762-241355699	RGS7	cryptic	0.0392
clu_92259_-	4	chr17:64758379-64761916	ARHGAP27P1-BPTFP1-KPNA2P3	cryptic	0.0393
clu_130248_-	5	chr1:230954378-230958224	TTC13	cryptic	0.0394
clu_84307_+	2	chr3:4683551-4683648	ITPR1	cryptic	0.0394
clu_84788_+	4	chr3:25580722-25594520	RARB	annotated	0.0398
clu_73004_+	2	chr5:96695907-96722639	CAST	annotated	0.0398
clu_114655_+	3	chr8:27450895-27451485	PTK2B	cryptic	0.0398
clu_46214_+	3	chr12:62565380-62566322	MON2	annotated	0.0399
clu_97713_?	4	chr12:76056158-76059798	NAP1L1	annotated	0.0399
clu_50309_-	3	chr2:63965875-63968957	VPS54	cryptic	0.0399
clu_115243_+	3	chr8:66444748-66447264	ADHFE1	annotated	0.0399
clu_134378_+	4	chr15:43696363-43698641	CKMT1A	cryptic	0.04
clu_138738_+	12	chr2:88179013-88185933	THNSL2	cryptic	0.04
clu_133383_+	2	chr15:22554546-22556012	HERC2P2	cryptic	0.0401
clu_14502_-	4	chr8:27610600-27614655	CLU	annotated	0.0401
clu_36860_+	4	chr13:113233339-113235070	CUL4A	cryptic	0.0402
clu_77273_-	2	chr14:57231612-57232667	EXOC5	cryptic	0.0402
clu_158477_-	7	chr7:11375878-11382521	THSD7A	cryptic	0.0402
clu_6136_-	2	chr11:73718718-73720846	RAB6A	annotated	0.0404
clu_6487_-	2	chr11:93733397-93734625	TAF1D	annotated	0.0404
clu_23245_-	7	chr10:100253539-100267571	CWF19L1	cryptic	0.0405
clu_120327_+	4	chr19:4210372-4212475	ANKRD24	cryptic	0.0405
clu_117172_-	3	chr12:39326324-39330746	KIF21A	annotated	0.0406
clu_50835_-	10	chr2:92189639-92234146	.	annotated	0.0406
clu_130245_-	4	chr1:230916299-230920546	TTC13	cryptic	0.0407
clu_59435_+	2	chr1:179884769-179889313	TOR1AIP1	annotated	0.0407
clu_117341_-	2	chr12:48337163-48344599	ZNF641	cryptic	0.0407
clu_119610_-	3	chr12:124913352-124913684	.	annotated	0.0407
clu_175891_+	5	chr7:43758734-43787904	BLVRA	cryptic	0.0407
clu_61249_+	5	chrX:24149794-24172715	ZFX	annotated	0.0409
clu_63994_-	2	chr19:9989366-9989469	COL5A3	cryptic	0.041
clu_110328_+	3	chr6:158093104-158095618	SYNJ2	cryptic	0.041
clu_46933_+	4	chr12:104339273-104381786	TXNRD1	cryptic	0.0418
clu_64637_-	3	chr19:17648983-17649509	UNC13A	annotated	0.0418
clu_143584_-	3	chr6:109444995-109445416	MICAL1	cryptic	0.0418
clu_133639_+	3	chr15:25184075-25185443	SNHG14	cryptic	0.0422
clu_22659_-	6	chr10:73299665-73312473	CFAP70	cryptic	0.0425
clu_151259_+	6	chr11:90158238-90163314	NAALAD2	cryptic	0.0427
clu_55646_+	2	chr1:40753246-40758124	NFYC	annotated	0.0428
clu_134376_+	2	chr15:43595469-43595900	CKMT1B	annotated	0.0428
clu_26086_-	8	chr5:138201448-138213152	CDC23	cryptic	0.0428
clu_43198_-	3	chr9:108912494-108916204	IKBKAP	cryptic	0.0428
clu_166780_+	3	chr16:50066269-50068780	HEATR3	annotated	0.043
clu_46051_+	3	chr12:57489558-57490207	MARS	annotated	0.0433
clu_46145_+	3	chr12:57613760-57614331	ARHGEF25	cryptic	0.0433
clu_166680_+	3	chr16:31380624-31380952	ITGAX	cryptic	0.0433
clu_93803_?	2	chr5:55942751-55951464	IL6ST	annotated	0.0434
clu_151733_+	4	chr11:118406976-118431024	ATP5L	cryptic	0.0437
clu_155741_+	6	chr17:32208309-32224616	RHOT1	annotated	0.044
clu_120116_+	3	chr19:1941418-1969508	CSNK1G2	annotated	0.044
clu_139327_+	2	chr2:113192589-113193258	PSD4	annotated	0.044
clu_18747_-	3	chr3:52763624-52766178	NEK4	cryptic	0.0442
clu_130093_-	4	chr1:225862347-225862463	TMEM63A	cryptic	0.0443
clu_90263_-	3	chr17:10691960-10692764	SCO1	cryptic	0.0443
clu_120741_+	3	chr19:10628004-10634756	SLC44A2	annotated	0.0443
clu_53382_-	7	chr2:229880128-229923148	TRIP12	cryptic	0.0443
clu_145507_+	31	chr14:64502676-64564751	ZBTB1	cryptic	0.0446
clu_77257_-	2	chr14:55380690-55381962	ATG14	cryptic	0.0446
clu_9721_-	5	chr15:34407735-34551138	GOLGA8A	cryptic	0.0446
clu_40734_+	3	chr21:7462991-7467023	CH507-254M2.2	annotated	0.0446
clu_13574_?	3	chr22:40827229-40830840	ST13	cryptic	0.0446
clu_157764_+	17	chr17:78232213-78239024	TMEM235	cryptic	0.0448
clu_129722_-	4	chr1:205664886-205680394	SLC45A3	cryptic	0.0449
clu_74605_+	10	chr5:178009381-178035096	FAM153C	cryptic	0.0451
clu_56772_+	2	chr1:93530883-93532922	FNBP1L	cryptic	0.0453
clu_156067_+	2	chr17:39996338-39997330	PSMD3	annotated	0.0455
clu_166569_+	4	chr16:30698461-30699908	SRCAP	cryptic	0.0456
clu_141967_-	5	chr6:11005559-11044228	ELOVL2	cryptic	0.046
clu_124491_-	2	chr1:1637513-1637762	CDK11B	cryptic	0.0461
clu_41906_-	22	chr9:25891769-26424109	.	annotated	0.0463
clu_11596_-	3	chr15:101654730-101656922	TARSL2	annotated	0.0465
clu_161902_-	7	chr4:9224619-9243603	.	annotated	0.0466
clu_24114_-	4	chr5:850602-878355	BRD9	cryptic	0.0466
clu_73140_+	5	chr5:112821991-112834951	APC	annotated	0.0466
clu_175345_+	4	chr7:7234539-7238255	C1GALT1	cryptic	0.0466
clu_166274_+	2	chr16:27773209-27774945	KIAA0556	cryptic	0.0468
clu_167906_+	3	chr16:88623344-88624602	ZC3H18	cryptic	0.0468
clu_90322_-	3	chr17:15683157-15684196	TRIM16	cryptic	0.0468
clu_164684_-	5	chr21:43051352-43051764	.	annotated	0.0468
clu_84887_+	4	chr3:35715476-35721605	ARPP21	cryptic	0.0468
clu_116315_+	2	chr8:144258914-144259240	MROH1	cryptic	0.0468
clu_74024_+	10	chr5:151447813-151458788	SLC36A1	cryptic	0.0469
clu_129232_-	2	chr1:175528369-175743226	TNR	annotated	0.047
clu_41959_-	3	chr9:32473065-32480219	DDX58	cryptic	0.047
clu_16465_+	4	chr18:8720496-8777833	MTCL1	cryptic	0.0471
clu_97355_?	3	chr12:54963950-54966388	TESPA1	annotated	0.0472
clu_45130_+	2	chr12:19652023-19671139	.	annotated	0.0474
clu_140464_+	6	chr2:191400468-191408115	MYO1B	cryptic	0.0474
clu_164546_-	3	chr21:37840709-37915884	KCNJ6	cryptic	0.0474
clu_157146_+	2	chr17:63688594-63688789	MAP3K3	cryptic	0.0475
clu_130195_-	4	chr1:229325411-229342099	CCSAP	cryptic	0.0476
clu_62705_+	2	chrX:135580162-135581050	INTS6L	cryptic	0.0476
clu_45931_+	2	chr12:55991453-55992102	RAB5B	cryptic	0.0478
clu_73099_+	3	chr5:109823837-109842328	MAN2A1	cryptic	0.0478
clu_1973_-	2	chrX:155415646-155419419	.	annotated	0.0478
clu_77610_-	3	chr14:74685660-74692041	AREL1	cryptic	0.0479
clu_115361_+	2	chr8:73024971-73026944	TERF1	cryptic	0.0479
clu_109211_+	3	chr6:78867891-78885382	IRAK1BP1	cryptic	0.0484
clu_16586_+	6	chr18:13105079-13116377	CEP192	cryptic	0.0485
clu_128738_-	2	chr1:155257334-155257498	SCAMP3	cryptic	0.0486
clu_36264_+	5	chr13:46712597-46723221	LRCH1	cryptic	0.0487
clu_139189_+	3	chr2:108485867-108486511	GCC2	cryptic	0.0487
clu_68391_+	3	chr22:46335846-46337779	TRMU	annotated	0.0487
clu_73364_+	2	chr5:131391108-131391918	CDC42SE2	cryptic	0.0487
clu_74795_-	7	chr20:1455037-1458200	NSFL1C	cryptic	0.0491
clu_45604_+	3	chr12:49634092-49634538	PRPF40B	cryptic	0.0492
clu_157916_+	2	chr17:81100080-81110277	BAIAP2	annotated	0.0492
clu_113356_?	3	chr18:21779685-21819495	MIB1	annotated	0.0492
clu_64478_-	3	chr19:15181801-15184906	NOTCH3	annotated	0.0492
clu_66788_-	4	chr19:56836104-56840587	PEG3	cryptic	0.0492
clu_164742_-	2	chr21:44886900-44888693	ITGB2	cryptic	0.0492
clu_24781_-	57	chr5:49611401-49646707	.	annotated	0.0492
clu_114959_+	3	chr8:42338685-42344953	POLB	annotated	0.0492
clu_4579_-	2	chr11:17091459-17091585	PIK3C2A	cryptic	0.0493
clu_79779_+	11	chr9:100126549-100226100	INVS	cryptic	0.0493
clu_133379_+	6	chr15:22579723-22589943	HERC2P2	cryptic	0.0496
clu_84356_+	5	chr3:9433950-9434334	SETD5	cryptic	0.0496
clu_25231_-	3	chr5:74738417-74739989	GFM2	annotated	0.0496
clu_160720_-	5	chr7:128400536-128401015	IMPDH1	annotated	0.0496
clu_176369_+	3	chr7:70435781-70698569	AUTS2	cryptic	0.0496
clu_132307_+	3	chr10:92621473-92630176	KIF11	cryptic	0.0497
clu_89263_?	8	chr14:100361921-100376260	WARS	cryptic	0.0497
clu_29401_+	3	chr20:353306-354112	NRSN2	cryptic	0.0497
clu_75821_-	4	chr20:44622930-44624202	ADA	cryptic	0.0497
clu_72680_+	5	chr5:74713635-74718291	HEXB	cryptic	0.0497
clu_80494_+	3	chr9:128788407-128791380	TBC1D13	annotated	0.0497
