""	inGencode	inGencodeStart	inGencodeEnd	gencodeGeneID	ensemblID	Symbol	gencodeStrand	gencodeTx	numTx	Class	startExon	endExon	newGeneID	newGeneSymbol	isFusion	meanExprs	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
chr18:4320718-4320737(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	14.6772481168129	-2.85178547866325	-0.973520553609819	-3.9018231702411	0.000188574308461059	0.0339510683142795	0.294025690523555	0.191177047719295
chr9:5123122-5126332(+)	TRUE	TRUE	TRUE	ENSG00000096968.13	ENSG00000096968	JAK2	+	ENST00000381652.3	1	InGen	252588	252589	ENSG00000096968.13	JAK2	FALSE	54.6137114464993	0.382432872183727	2.54643093281827	3.90174447875988	0.000188626388755512	0.0339510683142795	0.37121693285787	0.102765555771305
chr2:30945871-30955617(-)	TRUE	TRUE	TRUE	ENSG00000158089.14	ENSG00000158089	GALNT14	-	ENST00000324589.9|ENST00000349752.9|ENST00000406653.5|ENST00000486564.5|ENST00000430167.1|ENST00000481023.5|ENST00000424136.5	7	InGen	57756	57755	ENSG00000158089.14	GALNT14	FALSE	26.8542295303499	0.574340034645335	1.58529759825795	3.90067626490244	0.000189334725443665	0.0340277694799045	0.527677818393842	0.0912721687328917
chr5:80947995-80948328(-)	TRUE	TRUE	TRUE	ENSG00000251450.1	ENSG00000251450	RASGRF2-AS1	-	ENST00000505694.1	1	InGen	161262	161261	ENSG00000251450.1	RASGRF2-AS1	FALSE	9.50709657086329	-0.873054856425311	-0.0716194172679515	-3.90007935279374	0.000189731647079215	0.0340277694799045	0.566244114072405	0.0917843415382401
chr20:58698774-58699196(+)	TRUE	TRUE	TRUE	ENSG00000254995.4	ENSG00000254995	STX16-NPEPL1	+	ENST00000530122.1|ENST00000525967.5|ENST00000525817.5|ENST00000356091.10|ENST00000529976.5|ENST00000527587.5|ENST00000533788.1	7	InGen	530021	530022	ENSG00000254995.4	STX16-NPEPL1	FALSE	155.317374070618	0.378542945884147	3.72557779833422	3.89983365350542	0.000189895257883133	0.0340277694799045	0.185519362558662	0.209336285979985
chr1:102879917-102881696(-)	TRUE	TRUE	TRUE	ENSG00000060718.19	ENSG00000060718	COL11A1	-	ENST00000370096.7|ENST00000358392.6|ENST00000353414.8|ENST00000635193.1|ENST00000512756.5	5	InGen	24841	24840	ENSG00000060718.19	COL11A1	FALSE	17.8693803350289	-1.68185103722043	0.252123652192641	-3.89547378856965	0.000192821017300902	0.0345010060704985	0.582542816531759	0.0761899283663896
chr15:22563088-22564388(+)	TRUE	TRUE	TRUE	ENSG00000276550.4	ENSG00000276550	HERC2P2	+	ENST00000613386.4|ENST00000619021.4|ENST00000615156.1	3	InGen	388769	388770	ENSG00000276550.4	HERC2P2	FALSE	76.8298769414043	2.17453703634572	1.91659298826141	3.89475484580157	0.000193307596117783	0.0345370536108135	0.512023982989498	0.177186813810719
chr15:25100891-25103858(+)	FALSE	FALSE	TRUE						0	AltStartEnd		389321	ENSG00000224078.12	SNHG14	FALSE	125.923805359677	0.69323177714566	3.35668570852238	3.89268100924604	0.000194717749244749	0.034703116356161	0.214896382798358	0.0680472733035927
chr1:16592057-16592158(-)	TRUE	TRUE	TRUE	ENSG00000219481.10	ENSG00000219481	NBPF1	-	ENST00000430580.6|ENST00000432949.5|ENST00000392963.5	3	InGen	5929	5928	ENSG00000219481.10	NBPF1	FALSE	20.8906537723461	-0.713062141107141	0.899584080912293	-3.89254578642	0.000194810037827443	0.034703116356161	0.592493244592375	0.229390368658465
chr15:52384323-52387828(-)	TRUE	TRUE	TRUE	ENSG00000197535.14	ENSG00000197535	MYO5A	-	ENST00000399231.7|ENST00000356338.10|ENST00000358212.10|ENST00000399233.6|ENST00000613858.4|ENST00000553916.5|ENST00000556196.5	7	InGen	397560	397559	ENSG00000197535.14	MYO5A	FALSE	204.398728567975	0.200737189019521	4.50420939747377	3.88912839414559	0.000197156312320328	0.0350695047527321	0.0477167753390022	0.168669525356476
chr1:102914812-102915630(-)	TRUE	TRUE	TRUE	ENSG00000060718.19	ENSG00000060718	COL11A1	-	ENST00000370096.7|ENST00000358392.6|ENST00000353414.8|ENST00000635193.1|ENST00000512756.5	5	InGen	24826	24825	ENSG00000060718.19	COL11A1	FALSE	19.7905899392324	-1.62022818167025	0.237909354583726	-3.88855104725715	0.000197555358336773	0.0350889600832356	0.566377838819091	0.121756550982531
chr16:75545955-75555803(-)	TRUE	TRUE	TRUE	ENSG00000205084.10	ENSG00000205084	TMEM231	-	ENST00000258173.10|ENST00000568377.5|ENST00000565067.5|ENST00000570006.5|ENST00000564489.1	5	InGen	434746	434745	ENSG00000205084.10	TMEM231	FALSE	21.1412072251331	-0.590137379405541	0.967255047506284	-3.88605414649761	0.000199290052658607	0.0353347770409903	0.562688373281525	0.132101934109216
chr4:3518992-3520071(-)	TRUE	TRUE	TRUE	ENSG00000163956.10	ENSG00000163956	LRPAP1	-	ENST00000500728.2|ENST00000296325.9|ENST00000515119.5|ENST00000509198.1	4	InGen	131295	131294	ENSG00000163956.10	LRPAP1	FALSE	288.459818726169	-0.229797974269384	5.01804510693279	-3.88572080118749	0.000199522739247754	0.0353347770409903	-0.0204272979738409	0.13048175261545
chrX:154466513-154466622(+)	TRUE	TRUE	TRUE	ENSG00000130827.6	ENSG00000130827	PLXNA3	+	ENST00000369682.4|ENST00000478236.1|ENST00000467463.1	3	InGen	568031	568032	ENSG00000130827.6	PLXNA3	FALSE	10.8873422708332	1.18693982143157	-0.181244782029826	3.88334351295058	0.000201189713930449	0.0355296446983062	0.481604923113886	0.140039165343191
chr1:224730575-224734562(+)	TRUE	TRUE	TRUE	ENSG00000143786.7	ENSG00000143786	CNIH3	+	ENST00000498382.5|ENST00000478120.5|ENST00000481095.5|ENST00000272133.3	4	InGen	48226	48227	ENSG00000143786.7	CNIH3	FALSE	88.4514341468415	-0.310511863823699	3.34135633305587	-3.88267113711047	0.000201663599048794	0.0355296446983062	0.17330105444393	0.134558269957647
chr5:96740784-96741265(+)	TRUE	TRUE	TRUE	ENSG00000153113.23	ENSG00000153113	CAST	+	ENST00000508830.5|ENST00000395812.6|ENST00000421689.6|ENST00000510756.5|ENST00000512620.5|ENST00000508608.5|ENST00000341926.7|ENST00000395813.5|ENST00000511049.5|ENST00000309190.9|ENST00000510156.5|ENST00000511782.5|ENST00000504465.5|ENST00000513666.5	14	InGen	162968	162947	ENSG00000153113.23	CAST	FALSE	19.9726398575881	-1.52924450527595	0.611860655617929	-3.88229004386858	0.000201932663977966	0.0355296446983062	0.572063996994664	0.195466981182065
chr22:25453435-25455711(+)	FALSE	FALSE	TRUE						0	AltStartEnd		542693	ENSG00000100058.12	CRYBB2P1	FALSE	30.5450595945907	-0.581208043071193	1.62192990391406	-3.88223782791935	0.000201969556946887	0.0355296446983062	0.481631043038538	0.0809557230709276
chr15:22561455-22561558(+)	TRUE	TRUE	TRUE	ENSG00000276550.4	ENSG00000276550	HERC2P2	+	ENST00000613386.4|ENST00000619021.4|ENST00000615156.1	3	InGen	388767	388768	ENSG00000276550.4	HERC2P2	FALSE	110.535203423761	1.78723934427126	2.80193590407014	3.88206794779241	0.000202089629642652	0.0355296446983062	0.304003213923476	0.0608205219441894
chr3:10115820-10125625(+)	TRUE	TRUE	TRUE	ENSG00000254999.3	ENSG00000254999	BRK1	+	ENST00000530758.1	1	InGen	96493	96494	ENSG00000254999.3	BRK1	FALSE	145.713291172662	-0.235815181690888	4.01693250292765	-3.88106162731824	0.000202802305580499	0.0356032673683886	0.0754592077250917	0.0740783509033476
chr1:54702746-54706434(+)	TRUE	TRUE	TRUE	ENSG00000271723.5	ENSG00000271723	MROH7-TTC4	+	ENST00000425300.6|ENST00000421030.6|ENST00000414150.6|ENST00000440047.5|ENST00000409996.5|ENST00000413188.5|ENST00000422659.5|ENST00000440217.5|ENST00000371287.3|ENST00000460155.1	10	InGen	18525	18526	ENSG00000271723.5	MROH7-TTC4	FALSE	20.0336537611398	0.712944121833693	0.747957659653072	3.87929891195667	0.000204056452227504	0.0357715980956968	0.562117096920393	0.0864103756025892
chr17:7627045-7627142(-)	TRUE	TRUE	TRUE	ENSG00000141504.11	ENSG00000141504	SAT2	-	ENST00000269298.9|ENST00000380466.6|ENST00000571074.5|ENST00000575826.5|ENST00000572224.1|ENST00000575114.1	6	InGen	443479	443478	ENSG00000141504.11	SAT2	FALSE	67.4129607881788	-0.391255907785287	2.92339073507073	-3.87717335779076	0.000205578611450008	0.0359863576869729	0.22373125326579	0.0747014297141647
chr4:8054247-8060966(-)	TRUE	TRUE	TRUE	ENSG00000163995.19	ENSG00000163995	ABLIM2	-	ENST00000361737.9|ENST00000514025.5|ENST00000447017.6|ENST00000341937.9|ENST00000361581.9|ENST00000407564.7|ENST00000545242.5|ENST00000505872.5|ENST00000428004.6|ENST00000510277.1	10	InGen	131995	131994	ENSG00000163995.19	ABLIM2	FALSE	36.2618773206107	0.397081293684347	1.93827071361642	3.87498474802029	0.000207157260823176	0.0361618797615663	0.410530936027609	0.0691399618824732
chr16:2171357-2171571(+)	TRUE	TRUE	TRUE	ENSG00000131653.12	ENSG00000131653	TRAF7	+	ENST00000326181.10|ENST00000564067.5	2	InGen	413394	413395	ENSG00000131653.12	TRAF7	FALSE	26.3757981844139	0.452206588801181	1.44285747566382	3.87456297693739	0.000207462813561606	0.0361618797615663	0.491969160066033	0.0741462843239574
chr5:754455-846932(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	11.7911351059354	-2.05791515329099	-0.630426381258407	-3.87434082939895	0.000207623921792091	0.0361618797615663	0.349269065816124	0.250857258462003
chr16:29551362-29553085(-)	TRUE	TRUE	TRUE	ENSG00000205534.6	ENSG00000205534	SMG1P2	-	ENST00000566127.1	1	InGen	422856	422855	ENSG00000205534.6	SMG1P2	FALSE	67.1451627090634	1.09268481562542	2.47642189113205	3.87351718624325	0.000208222297037876	0.0361618797615663	0.316283045910425	0.218753899624794
chr16:29533538-29536027(-)	TRUE	TRUE	TRUE	ENSG00000205534.6	ENSG00000205534	SMG1P2	-	ENST00000566127.1	1	InGen	422870	422869	ENSG00000205534.6	SMG1P2	FALSE	51.3049734200535	0.815067430657381	2.23406924148515	3.87345052464473	0.000208270798577059	0.0361618797615663	0.362259698816959	0.249051197237398
chr7:29500041-29504743(+)	TRUE	TRUE	TRUE	ENSG00000106069.20	ENSG00000106069	CHN2	+	ENST00000222792.10|ENST00000446446.5|ENST00000412711.6|ENST00000467441.5|ENST00000493906.5|ENST00000439711.6|ENST00000410098.1	7	InGen	207373	207374	ENSG00000106069.20	CHN2	FALSE	27.9943113179622	-0.620361474975517	1.57519971885047	-3.87331081863551	0.000208372480670772	0.0361618797615663	0.424300260558861	0.240622883012163
chr2:27102222-27102359(-)	TRUE	TRUE	TRUE	ENSG00000138028.14	ENSG00000138028	CGREF1	-	ENST00000402550.5|ENST00000402394.5|ENST00000405600.5|ENST00000260595.9|ENST00000312734.8|ENST00000404694.3	6	InGen	56416	56420	ENSG00000138028.14	CGREF1	FALSE	77.3759938220053	-0.391506386670471	3.09409699286679	-3.87284873043786	0.000208709139897873	0.0361684877716581	0.181417473566102	0.0950834672631932
chr5:175967268-176011008(-)	FALSE	TRUE	TRUE						0	ExonSkip	174901	174921	ENSG00000051596.9	THOC3	FALSE	76.6005117947202	-0.888356093874943	2.93626292687014	-3.87219897244175	0.000209183407203529	0.0361768492146278	0.198393224030504	0.0729224978015204
chr15:28649068-28650506(+)	TRUE	TRUE	TRUE	ENSG00000206149.10	ENSG00000206149	HERC2P9	+	ENST00000529624.5	1	InGen	390121	390122	ENSG00000206149.10	HERC2P9	FALSE	80.1516710260759	0.715963212763056	2.80064189814717	3.87196465348796	0.000209354692319696	0.0361768492146278	0.247017278843224	0.0613070286659252
chr7:29400829-29480278(+)	TRUE	TRUE	TRUE	ENSG00000106069.20	ENSG00000106069	CHN2	+	ENST00000474070.5|ENST00000222792.10|ENST00000495789.6	3	InGen	207367	207368	ENSG00000106069.20	CHN2	FALSE	20.8685475998733	-1.2503807158307	0.708610887638803	-3.8712899164197	0.000209848668065231	0.0362105535005893	0.531087245850379	0.0602276766049852
chr16:70855276-70857704(-)	TRUE	TRUE	TRUE	ENSG00000157423.17	ENSG00000157423	HYDIN	-	ENST00000393567.6|ENST00000378856.8	2	InGen	433344	433343	ENSG00000157423.17	HYDIN	FALSE	15.9560158599184	1.10999285101347	0.0681286806016839	3.86820309726264	0.00021212276674255	0.0365508950591637	0.493699068882584	0.0912786294463121
chr1:16936874-16937640(+)	TRUE	TRUE	TRUE	ENSG00000058453.16	ENSG00000058453	CROCC	+	ENST00000466256.6|ENST00000375541.9|ENST00000445545.6|ENST00000467938.5|ENST00000467715.2	5	InGen	6040	6041	ENSG00000058453.16	CROCC	FALSE	23.3268694783517	-0.653673218256673	1.06550881660063	-3.86726300015791	0.000212820012289563	0.0365863369112436	0.506588454640693	0.0718698625050051
chrX:115951818-115951837(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	14.8680482603863	-3.14513195537416	-1.84563222377831	-3.86711158556468	0.000212932517067271	0.0365863369112436	-0.0328616681734699	0.152671891039169
chr2:9406906-9407448(-)	TRUE	TRUE	TRUE	ENSG00000119185.12	ENSG00000119185	ITGB1BP1	-	ENST00000360635.7|ENST00000355346.8|ENST00000490426.5|ENST00000464228.5|ENST00000460720.5	5	InGen	53678	53677	ENSG00000119185.12	ITGB1BP1	FALSE	64.0201647108993	-0.419249738608927	2.82987416804545	-3.86531224829159	0.000214273825821052	0.0367646538484523	0.196876078691634	0.148032866936926
chr8:19956084-19959259(+)	TRUE	TRUE	TRUE	ENSG00000175445.14	ENSG00000175445	LPL	+	ENST00000311322.8	1	InGen	233047	233048	ENSG00000175445.14	LPL	FALSE	75.5286656470663	-0.845290191578457	2.95284578970448	-3.86417227727227	0.000215127785179696	0.0368589662375634	0.16324723724925	0.136288571567003
chr12:49650879-49651167(-)	TRUE	TRUE	TRUE	ENSG00000161791.13	ENSG00000161791	FMNL3	-	ENST00000335154.9|ENST00000550488.5|ENST00000549137.1|ENST00000352151.9	4	InGen	337153	337152	ENSG00000161791.13	FMNL3	FALSE	19.301256097747	0.775944782262782	1.01969409763709	3.86249392462145	0.000216390968456995	0.0369993709656144	0.496459552216807	0.153841889878357
chr2:30932195-30942200(-)	TRUE	TRUE	TRUE	ENSG00000158089.14	ENSG00000158089	GALNT14	-	ENST00000324589.9|ENST00000349752.9|ENST00000406653.5|ENST00000486564.5|ENST00000430167.1|ENST00000481023.5	6	InGen	57759	57758	ENSG00000158089.14	GALNT14	FALSE	26.2950459495893	0.53863772332804	1.52762993597154	3.86227250742349	0.00021655814234336	0.0369993709656144	0.418766284795982	0.142273031861939
chr12:9068225-9068739(-)	TRUE	TRUE	TRUE	ENSG00000175899.14	ENSG00000175899	A2M	-	ENST00000495442.1|ENST00000495709.1|ENST00000318602.11	3	InGen	329392	329391	ENSG00000175899.14	A2M	FALSE	26.5905218530785	0.677431666595001	1.343990114532	3.86020968172953	0.000218121551786291	0.0371627189478442	0.448262365433425	0.136918381877511
chr21:46168659-46184355(-)	TRUE	TRUE	TRUE	ENSG00000160284.14	ENSG00000160284	SPATC1L	-	ENST00000330205.10	1	InGen	538209	538208	ENSG00000160284.14	SPATC1L	FALSE	42.3384016887773	1.42439253106929	1.61639618841308	3.85960820857624	0.000218579432654812	0.0371627189478442	0.432004215800373	0.143249278348186
chr1:43947685-43949416(+)	TRUE	TRUE	TRUE	ENSG00000117408.10	ENSG00000117408	IPO13	+	ENST00000372343.7	1	InGen	15173	15174	ENSG00000117408.10	IPO13	FALSE	30.316019720674	0.407038015439959	1.68754403495076	3.85929278008694	0.000218819924359679	0.0371627189478442	0.388965438439007	0.13806914562411
chr4:182673220-182679665(+)	TRUE	TRUE	TRUE	ENSG00000218336.8	ENSG00000218336	TENM3	+	ENST00000511685.5	1	InGen	150525	150526	ENSG00000218336.8	TENM3	FALSE	42.58950125497	-0.607646805645907	2.14338977554121	-3.85885815482305	0.000219151709147378	0.0371627189478442	0.29200606973813	0.140452601676693
chr17:18595182-18603603(-)	TRUE	TRUE	TRUE	ENSG00000154874.14	ENSG00000154874	CCDC144B	-	ENST00000618081.4|ENST00000285176.12|ENST00000621104.4|ENST00000613211.1	4	InGen	447717	447716	ENSG00000154874.14	CCDC144B	FALSE	179.926135292021	0.90154343464795	3.66099862257674	3.8586575876503	0.00021930498034524	0.0371627189478442	0.06520710764008	0.170554250639868
chr9:98371572-98385639(-)	TRUE	TRUE	TRUE	ENSG00000136928.6	ENSG00000136928	GABBR2	-	ENST00000259455.3|ENST00000637410.1|ENST00000634314.1	3	InGen	261970	261969	ENSG00000136928.6	GABBR2	FALSE	293.629489219853	-0.258646425634122	5.01875330104266	-3.85838149715046	0.000219516133104106	0.0371627189478442	-0.110710549851082	0.207906958528853
chr3:195291816-195292264(-)	TRUE	TRUE	TRUE	ENSG00000114331.13	ENSG00000114331	ACAP2	-	ENST00000326793.10|ENST00000618471.4	2	InGen	128057	128056	ENSG00000114331.13	ACAP2	FALSE	102.656976201784	-0.329876866118191	3.4704372281509	-3.85819124140482	0.000219661752824611	0.0371627189478442	0.073786971886789	0.201048689855561
chr1:146136456-146138235(-)	TRUE	TRUE	TRUE	ENSG00000271425.6	ENSG00000271425	NBPF10	-	ENST00000583866.8|ENST00000613557.4|ENST00000622244.4|ENST00000616399.3|ENST00000617010.2|ENST00000612520.1	6	InGen	29683	29682	ENSG00000271425.6	NBPF10	FALSE	24.0806468903895	-1.49891114420353	0.708874877776357	-3.85651478809405	0.000220948886649003	0.0373283437034036	0.491960276689311	0.245154946361587
chr7:72616840-72628886(-)	TRUE	TRUE	TRUE	ENSG00000277149.4	ENSG00000277149	TYW1B	-	ENST00000612372.4|ENST00000620995.4	2	InGen	212791	212790	ENSG00000277149.4	TYW1B	FALSE	25.1571970210756	0.554385517312263	1.34072775692865	3.85548202241275	0.000221745397299539	0.0374107339226773	0.436758569082101	0.184539398083031
chr2:94823075-94829005(-)	TRUE	TRUE	TRUE	ENSG00000229089.6	ENSG00000229089	ANKRD20A8P	-	ENST00000432432.6|ENST00000446135.2	2	InGen	68042	68041	ENSG00000229089.6	ANKRD20A8P	FALSE	31.2495381118067	-0.682688622541895	1.24622485193634	-3.85448673473951	0.000222515597632226	0.0374884623137441	0.43710226086743	0.197535046525947
chr1:146189382-146228708(-)	TRUE	TRUE	TRUE	ENSG00000213240.8	ENSG00000213240	RP11-458D21.5	-	ENST00000612520.1|ENST00000579793.6|ENST00000362074.7	3	InGen	29779	29778	ENSG00000213240.8	RP11-458D21.5	FALSE	16.5728618984337	-1.43639226488022	0.414076486353196	-3.85390268435108	0.000222968752009769	0.0375126344527102	0.480527761586258	0.160828206985621
chr20:25836080-25836705(-)	TRUE	TRUE	TRUE	ENSG00000250090.1	ENSG00000250090	RP13-401N8.3	-	ENST00000510553.1	1	InGen	523558	523557	ENSG00000250090.1	RP13-401N8.3	FALSE	7.93998548110753	1.96415018865074	-1.08015214242643	3.85340743225603	0.000223353699733309	0.0375252802545002	0.106664478525255	0.357112703617857
chr4:182729182-182730199(+)	TRUE	TRUE	TRUE	ENSG00000218336.8	ENSG00000218336	TENM3	+	ENST00000511685.5|ENST00000502950.1	2	InGen	150532	150533	ENSG00000218336.8	TENM3	FALSE	34.6324589559744	-0.550763574474636	1.81122721283061	-3.85250939267168	0.000224053344022541	0.0375906894388179	0.332168234965476	0.313636155865467
chr1:120278037-120319190(+)	TRUE	TRUE	TRUE	ENSG00000274642.1	ENSG00000274642	CH17-472G23.1	+	ENST00000612320.1	1	InGen	28570	28571	ENSG00000274642.1	CH17-472G23.1	FALSE	22.0308178530547	2.81260078462078	-1.27332617122188	3.85074533572712	0.000225433782735411	0.0377699804119934	0.111659965986364	0.301573315549852
chr12:121750440-121752127(+)	TRUE	TRUE	TRUE	ENSG00000188735.12	ENSG00000188735	TMEM120B	+	ENST00000342607.10|ENST00000449592.6|ENST00000541467.1	3	InGen	355413	355414	ENSG00000188735.12	TMEM120B	FALSE	96.3078241516637	0.320821997514236	3.17933195256487	3.84878568817226	0.000226976799730738	0.0379504460172366	0.0938010006201564	0.172496132522036
chr16:58510684-58511421(+)	TRUE	TRUE	TRUE	ENSG00000103034.14	ENSG00000103034	NDRG4	+	ENST00000421602.6|ENST00000570248.5	2	InGen	429259	429234	ENSG00000103034.14	NDRG4	FALSE	79.4128430360214	0.561785503443113	3.03254290344678	3.8484261506376	0.000227260990512584	0.0379504460172366	0.11379202850943	0.170718925937921
chr3:170453761-170461191(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	16.7039405668872	-3.74119691838888	-0.719172875557051	-3.84818627108554	0.000227450788453397	0.0379504460172366	0.291865506268006	0.137488814676752
chr1:224681027-224684795(+)	TRUE	TRUE	TRUE	ENSG00000143786.7	ENSG00000143786	CNIH3	+	ENST00000498382.5|ENST00000478120.5|ENST00000481095.5|ENST00000272133.3	4	InGen	48224	48225	ENSG00000143786.7	CNIH3	FALSE	87.5893028720171	-0.315444807702228	3.21936702603078	-3.84430854711619	0.000230540006317614	0.038412975413037	0.06619405071313	0.151364200963186
chr12:56042603-56043362(+)	TRUE	TRUE	TRUE	ENSG00000197728.9	ENSG00000197728	RPS26	+	ENST00000356464.9|ENST00000552361.1	2	InGen	341259	341260	ENSG00000197728.9	RPS26	FALSE	125.641387255979	-0.371233624007158	3.77924209676076	-3.84303203748714	0.000231565681944847	0.0385308754350372	-0.0197190063846042	0.16689443823718
chr12:124912884-124913339(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	43.1064702344155	-4.20799624782288	-0.646685652633995	-3.8422307616811	0.000232211731183401	0.038570889949113	0.385153357750203	0.165243289650364
chr1:145401132-145402166(-)	TRUE	TRUE	TRUE	ENSG00000162825.16	ENSG00000162825	NBPF20	-	ENST00000369373.9|ENST00000392971.6|ENST00000622803.4|ENST00000594479.7|ENST00000620821.1	5	InGen	29118	29117	ENSG00000162825.16	NBPF20	FALSE	16.8592590083424	-0.817206900508369	0.515845191618188	-3.84194445014331	0.000232442994228313	0.038570889949113	0.445193743838674	0.157501962456112
chr3:68988578-68988924(-)	TRUE	TRUE	TRUE	ENSG00000163378.13	ENSG00000163378	EOGT	-	ENST00000383701.7|ENST00000403140.6|ENST00000540764.5	3	InGen	110072	110071	ENSG00000163378.13	EOGT	FALSE	9.32056236602251	-0.766636778642384	-0.027798203699024	-3.84120633892958	0.000233040204937909	0.0385883289691601	0.395293121228208	0.135326095205687
chr1:233665570-233665605(+)	FALSE	FALSE	FALSE						0	Novel					FALSE	14.5241453214641	2.69377098146484	-0.818983259931649	3.84102739945387	0.000233185206510354	0.0385883289691601	0.242714027418148	0.127891323299414
chr22:23290414-23292540(+)	TRUE	TRUE	TRUE	ENSG00000186716.19	ENSG00000186716	BCR	+	ENST00000305877.12|ENST00000359540.7|ENST00000398512.9	3	InGen	541637	541638	ENSG00000186716.19	BCR	FALSE	198.178096523385	0.25927143722206	4.4232563392822	3.84013602163782	0.000233908808512626	0.0386552654984563	-0.10449501628224	0.160090360192535
chr16:88087518-88089646(+)	FALSE	TRUE	FALSE						0	AltStartEnd	437063		ENSG00000260166.1		FALSE	10.1019829866401	1.35947991021469	-0.621728107650024	3.83923767133668	0.00023464023910561	0.0387232994309929	0.258110757995206	0.153462504414014
chr15:55389434-55408220(-)	TRUE	TRUE	TRUE	ENSG00000260916.6	ENSG00000260916	CCPG1	-	ENST00000442196.7|ENST00000310958.10|ENST00000425574.7|ENST00000568808.5|ENST00000563171.5	5	InGen	397906	397905	ENSG00000260916.6	CCPG1	FALSE	63.8192518471542	0.408046375111452	2.69719596539353	3.83884597509735	0.000234959838540622	0.0387232994309929	0.12580389530725	0.186074236590287
chr18:673077-674160(-)	TRUE	TRUE	TRUE	ENSG00000132199.18	ENSG00000132199	ENOSF1	-	ENST00000584259.6|ENST00000383578.7	2	InGen	474593	474592	ENSG00000132199.18	ENOSF1	FALSE	43.2271440080294	0.960232292871695	1.63759151469399	3.83794639030818	0.000235695416870851	0.0387677544648201	0.350312673848938	0.130971419130724
chr19:813896-814433(-)	TRUE	TRUE	TRUE	ENSG00000129951.18	ENSG00000129951	PLPPR3	-	ENST00000359894.6|ENST00000520876.7|ENST00000517665.2	3	InGen	484952	484951	ENSG00000129951.18	PLPPR3	FALSE	11.5997677994195	-0.798448400246429	0.022711819092202	-3.83743650466036	0.000236113319026017	0.0387677544648201	0.415561325359445	0.132176996562062
chr4:182744164-182751799(+)	TRUE	TRUE	TRUE	ENSG00000218336.8	ENSG00000218336	TENM3	+	ENST00000502950.1	1	InGen	150550	150538	ENSG00000218336.8	TENM3	FALSE	45.4012511083729	-0.580149272784373	2.28916209020113	-3.83734340803401	0.000236189697318979	0.0387677544648201	0.20452361483218	0.107140354922217
chr11:96365151-96371012(-)	TRUE	TRUE	TRUE	ENSG00000149231.11	ENSG00000149231	CCDC82	-	ENST00000278520.9|ENST00000423339.2	2	InGen	317803	317802	ENSG00000149231.11	CCDC82	FALSE	90.407203895413	0.275022348832256	3.29232736456332	3.83650064622926	0.000236882189505221	0.0387858172638577	0.0262405758601645	0.0896094813893105
chr12:79047363-79217502(+)	TRUE	TRUE	TRUE	ENSG00000067715.13	ENSG00000067715	SYT1	+	ENST00000393240.7|ENST00000261205.8|ENST00000552074.5|ENST00000549454.5|ENST00000547046.5|ENST00000549671.5|ENST00000552744.5|ENST00000552624.5|ENST00000446242.3	9	InGen	346615	346616	ENSG00000067715.13	SYT1	FALSE	635.988130545301	-0.232311305227748	6.09507788549326	-3.83643024874818	0.000236940122304677	0.0387858172638577	-0.301257196044997	0.086720986656158
chr3:197624198-197627779(-)	TRUE	TRUE	TRUE	ENSG00000214135.8	ENSG00000214135	AC024560.3	-	ENST00000418868.5|ENST00000449003.5	2	InGen	129168	129166	ENSG00000214135.8	AC024560.3	FALSE	16.028451989301	1.69090650168368	-0.0456396954803573	3.83585960819212	0.000237410223784711	0.0387861983095444	0.370339652511863	0.0999207385311164
chr22:31133715-31133912(+)	TRUE	TRUE	TRUE	ENSG00000185133.13	ENSG00000185133	INPP5J	+	ENST00000412277.6|ENST00000620191.4|ENST00000331075.9|ENST00000400294.6|ENST00000404390.7|ENST00000405300.5|ENST00000402238.5|ENST00000404453.5|ENST00000401755.1	9	InGen	544704	544705	ENSG00000185133.13	INPP5J	FALSE	62.2680828028946	-0.395672926016723	2.77018022462626	-3.83565035175	0.000237582835089091	0.0387861983095444	0.120170627697762	0.0851947679504306
chr21:45998434-45998896(+)	TRUE	TRUE	TRUE	ENSG00000142156.14	ENSG00000142156	COL6A1	+	ENST00000361866.7|ENST00000612273.1	2	InGen	538100	538101	ENSG00000142156.14	COL6A1	FALSE	19.9000428067879	-1.22359746901922	0.491187435712725	-3.83261238913454	0.000240102320573796	0.0391447570664686	0.417369413482715	0.0779210889995441
chr3:68006745-68417279(+)	TRUE	TRUE	TRUE	ENSG00000183662.10	ENSG00000183662	FAM19A1	+	ENST00000478136.5|ENST00000496687.1	2	InGen	110030	110031	ENSG00000183662.10	FAM19A1	FALSE	62.3557138850597	-0.474340439793428	2.6136794363552	-3.82889945711909	0.000243216217703128	0.0395991308000681	0.109894047697724	0.075337690785435
chrX:154465521-154465656(+)	TRUE	TRUE	TRUE	ENSG00000130827.6	ENSG00000130827	PLXNA3	+	ENST00000369682.4	1	InGen	568027	568028	ENSG00000130827.6	PLXNA3	FALSE	12.4574921637856	1.13789543745991	0.0465130167133109	3.82843372883136	0.000243609516105876	0.0396099263408982	0.365359599295321	0.0651128793062601
