""	gene_id	Symbol	gene_type	chr	start	end	strand	length	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
ENST00000396020.7	ENSG00000213741.8	RPS29	protein_coding	chr14	49570984	49586376	-	7062	0.12291720804672	3.7506345456398	3.20506891703245	0.00154882380121562	0.041523806210661	-2.2330992709449	0.166584072389061
ENST00000382686.8	ENSG00000168488.18	ATXN2L	protein_coding	chr16	28823093	28837237	+	3739	1.63012621460252	-2.55701068082953	3.20493027680173	0.00154953666537921	0.0415281340686984	-1.22255893336034	0.174941044973089
ENST00000498052.1	ENSG00000065621.14	GSTO2	protein_coding	chr10	104295275	104299411	+	2694	0.221688552404672	0.749592438120944	3.20371310114155	0.00155580824391695	0.041681381373583	-1.67562170935045	0.141478424303244
ENST00000368655.4	ENSG00000143614.9	GATAD2B	protein_coding	chr1	153804725	153922975	-	7478	-0.0824009447778846	5.57460268697673	-3.20350218875967	0.00155689737317742	0.0416816499582363	-2.53741977385405	0.0935689407117636
ENST00000525790.5	ENSG00000182134.15	TDRKH	protein_coding	chr1	151770107	151790488	-	2217	0.235098990402302	1.57238179702779	3.20349679810751	0.00155692521919716	0.0416816499582363	-1.83459848933551	0.046688151327107
ENST00000290039.5	ENSG00000158966.13	CACHD1	protein_coding	chr1	64470792	64693058	+	5275	0.13276694401554	5.09214357955056	3.20338313405615	0.00155751247114808	0.0416825539053627	-2.45755935373937	0.0277939183292891
ENST00000492663.1	ENSG00000146701.11	MDH2	protein_coding	chr7	76054504	76057460	+	546	-0.334439309399493	-2.0339408403672	-3.20321137766132	0.00155840025018163	0.0416914971370971	-1.2226702798022	0.290362323913509
ENST00000409337.5	ENSG00000186973.10	FAM183A	protein_coding	chr1	43147867	43156396	+	476	0.743211355126013	-2.34007479553795	3.20296088729198	0.00155969583248362	0.0417080847359895	-1.22318913145304	0.33457136344123
ENST00000280333.9	ENSG00000150760.12	DOCK1	protein_coding	chr10	126905409	127452517	+	6797	-0.0958146969454784	5.45672757284058	-3.20282444953111	0.00156040193368054	0.0417080847359895	-2.52666639689206	0.326367173104839
ENST00000614059.4	ENSG00000136643.11	RPS6KC1	protein_coding	chr1	213051233	213273464	+	4188	0.281199930467457	1.93188650514967	3.2027703950743	0.00156068176162236	0.0417080847359895	-1.9111853785726	0.220353691550721
ENST00000527781.1	ENSG00000149292.16	TTC12	protein_coding	chr11	113316241	113325703	+	519	-0.845867978922163	-2.60300115930971	-3.20252771043963	0.00156193865955572	0.0417268671558999	-1.25185798389106	0.0462804685841153
ENST00000416191.2	ENSG00000224934.2	RP11-441O15.3	lincRNA	chr10	99431191	99438117	+	2998	-0.13285474872902	1.31767694098037	-3.20207899109511	0.00156426511216829	0.0417741990540005	-1.78307592911096	0.0825002559859657
ENST00000519853.5	ENSG00000158669.11	GPAT4	protein_coding	chr8	41578215	41610812	+	768	-1.14925519171145	-1.1486935672673	-3.20118399237085	0.00156891496304422	0.0418554231225099	-1.34793771811684	0.068765137338549
ENST00000374017.3	ENSG00000124562.9	SNRPC	protein_coding	chr6	34757554	34773794	+	1054	0.587071504480413	-2.02853938804825	3.2009633726159	0.0015700631313973	0.0418554231225099	-1.23188380782197	0.106090351920666
ENST00000621467.4	ENSG00000155755.18	TMEM237	protein_coding	chr2	201623700	201642692	-	1824	-2.05742564068957	-2.45646007556122	-3.20093429379965	0.00157021452396307	0.0418554231225099	-1.26320138729916	0.0363608989022974
ENST00000474039.5	ENSG00000111837.11	MAK	protein_coding	chr6	10762723	10838531	-	3859	1.40768239464078	-2.64080306507154	3.20065045116888	0.00157169300006945	0.0418554231225099	-1.22954569694866	0.194425007271219
ENST00000259037.7	ENSG00000136521.12	NDUFB5	protein_coding	chr3	179604702	179624497	+	1141	-0.0862377157306388	4.6286562045186	-3.20063124005691	0.00157179311328978	0.0418554231225099	-2.3978211127962	0.102390244420858
ENST00000532972.5	ENSG00000118363.11	SPCS2	protein_coding	chr11	74949265	74977087	+	839	-0.159589348021359	2.34901545910824	-3.20050192942548	0.00157246713251019	0.0418554231225099	-1.99572057795969	0.0772485540183294
ENST00000620051.4	ENSG00000230606.10	AC159540.1	lincRNA	chr2	97422165	97423388	-	837	-0.202149297773525	0.113230302009114	-3.20040310078354	0.00157298244791213	0.0418554231225099	-1.56618393005731	0.110168488678923
ENST00000272732.10	ENSG00000144306.14	SCRN3	protein_coding	chr2	174395745	174429575	+	3037	-0.112048882052407	3.4860840457962	-3.20033913764932	0.00157331604992798	0.0418554231225099	-2.2050971342013	0.0844446279569636
ENST00000529765.5	ENSG00000149547.14	EI24	protein_coding	chr11	125569477	125577888	+	801	-0.485079175688641	-1.95066522974621	-3.20027930318934	0.00157362817806312	0.0418554231225099	-1.2345777320278	0.0882326275401316
ENST00000461381.5	ENSG00000163608.14	NEPRO	protein_coding	chr3	113005944	113019671	-	1048	0.510902869959141	-2.05681520569994	3.20023585557121	0.00157385485974942	0.0418554231225099	-1.23108243304106	0.0768730968126518
ENST00000255198.2	ENSG00000132846.5	ZBED3	protein_coding	chr5	77072072	77087323	-	6172	-0.171505608482693	2.24415094798476	-3.20017465124234	0.00157417423586603	0.0418554231225099	-1.9786295649893	0.0393715513969466
ENST00000379887.8	ENSG00000166233.13	ARIH1	protein_coding	chr15	72474326	72602985	+	21681	-0.0669932538974999	6.18281340761148	-3.20008815770509	0.00157462567843731	0.0418554231225099	-2.64788230946266	0.0594309891935104
ENST00000517727.5	ENSG00000164924.17	YWHAZ	protein_coding	chr8	100923987	100950540	-	876	-1.47070595023849	-2.36119038143928	-3.19996375859569	0.0015752751749834	0.0418554231225099	-1.23548442932579	0.06967722672373
ENST00000550338.5	ENSG00000004455.16	AK2	protein_coding	chr1	33013207	33036902	-	886	-0.191613276065632	1.08364265233363	-3.19994779426501	0.00157535854385905	0.0418554231225099	-1.75563240911004	0.322608100693845
ENST00000312037.5	ENSG00000164587.11	RPS14	protein_coding	chr5	150444238	150449696	-	711	-0.715900883743689	-0.807061141290985	-3.19989326381228	0.00157564334345584	0.0418554231225099	-1.40467053287042	0.0456384066488165
ENST00000478430.2	ENSG00000126790.11	L3HYPDH	protein_coding	chr14	59472863	59474939	-	729	0.22347771882543	-0.0866401008231115	3.19939720025201	0.00157823635822844	0.0418964505668839	-1.52742607311739	0.0430122092951864
ENST00000583942.1	ENSG00000261780.2	CTD-2354A18.1	processed_transcript	chr18	73326741	73349363	+	847	0.333604610931149	-1.23103274194904	3.19938494433858	0.00157830047216468	0.0418964505668839	-1.33785362110848	0.0593228876943676
ENST00000370476.9	ENSG00000119929.12	CUTC	protein_coding	chr10	99732220	99756134	+	1346	-0.10125078005475	2.32562856455547	-3.19907309992765	0.00157993262547099	0.0419249986228312	-1.99533085430214	0.203321208357237
ENST00000282469.10	ENSG00000152582.13	SPEF2	protein_coding	chr5	35617844	35671575	+	3026	0.265675758606997	0.223853322379204	3.19863322662808	0.00158223752524975	0.0419576961740155	-1.58647602060377	0.0825518938673482
ENST00000556109.1	ENSG00000089916.17	GPATCH2L	protein_coding	chr14	76151919	76154978	+	575	1.53131752074161	-3.56025773074162	3.19862529685139	0.00158227910520926	0.0419576961740155	-1.43150952417421	0.180112741443191
ENST00000592060.5	ENSG00000141644.17	MBD1	protein_coding	chr18	50266886	50276997	-	1952	-1.26955311319589	-1.1821710951957	-3.19808619797668	0.00158510825812848	0.0420064858304515	-1.34858771304092	0.0727817865668396
ENST00000467707.1	ENSG00000165219.21	GAPVD1	protein_coding	chr9	125354697	125359847	+	787	0.375191548391466	-2.06865781315984	3.19806214356837	0.00158523460317018	0.0420064858304515	-1.23700012014284	0.208084474822991
ENST00000409638.7	ENSG00000115661.13	STK16	protein_coding	chr2	219245455	219250337	+	2868	0.225062956967702	0.92334813335469	3.19788384458985	0.0015861714041331	0.0420165255975587	-1.73348005734984	0.230730095254554
ENST00000397124.5	ENSG00000167965.17	MLST8	protein_coding	chr16	2205741	2209397	+	1691	0.702507189983319	0.924859453940407	3.19710460957424	0.00159027160868316	0.0420983813501594	-1.73004540836889	0.125874785840305
ENST00000256079.8	ENSG00000133704.9	IPO8	protein_coding	chr12	30628988	30695986	-	5325	-0.0647105752925884	5.02793438858459	-3.19708411717192	0.00159037956872623	0.0420983813501594	-2.46586375342011	0.0385656365542101
ENST00000532485.5	ENSG00000078124.11	ACER3	protein_coding	chr11	76860873	77026797	+	7378	-0.091020698152252	5.57364044562942	-3.19536458226188	0.00159946282477008	0.0423145650817762	-2.56729372968865	0.0222438382806515
ENST00000277942.6	ENSG00000148734.7	NPFFR1	protein_coding	chr10	70247329	70283676	-	8921	0.141463693323025	3.14683949483174	3.19532542092864	0.00159967024907802	0.0423145650817762	-2.1533328095963	0.0437680569789744
ENST00000430297.6	ENSG00000144567.10	FAM134A	protein_coding	chr2	219178217	219185479	+	4618	0.0808972566015353	4.60679259006054	3.19490880371971	0.00160187847303449	0.0423580989907846	-2.40587972773885	0.213694154977989
ENST00000260731.4	ENSG00000138160.5	KIF11	protein_coding	chr10	92593286	92655395	+	4860	-0.145162829977348	1.13265040570809	-3.19406653394357	0.00160635144275773	0.0424389880915551	-1.77535229846804	0.0957482058638501
ENST00000574406.1	ENSG00000091592.15	NLRP1	protein_coding	chr17	5499428	5502963	-	1750	-0.227552849680995	2.52793008223498	-3.19401013000594	0.00160665139541596	0.0424389880915551	-2.08630018859798	0.357220246068015
ENST00000218340.3	ENSG00000102218.5	RP2	protein_coding	chrX	46836940	46882358	+	3803	0.0979793710367517	2.25120491501821	3.19399608582634	0.00160672608956635	0.0424389880915551	-1.9931525193874	0.258552108081459
ENST00000623747.1	ENSG00000279780.1	RP11-586K12.2	TEC	chr16	32786394	32787379	+	986	-0.314777606389309	-0.173786113295953	-3.19390856845718	0.00160719162433594	0.0424389880915551	-1.5312304210975	0.0618971200347559
ENST00000524176.2	ENSG00000185697.16	MYBL1	protein_coding	chr8	66564697	66612907	-	2148	-0.530357120689881	-0.451913466199655	-3.19356547966313	0.00160901783652347	0.0424723183493676	-1.50329141378404	0.0510343274182462
ENST00000492348.6	ENSG00000162521.18	RBBP4	protein_coding	chr1	32651217	32680204	+	1547	-0.18094830647412	2.90687393216402	-3.19330473986789	0.00161040700264516	0.0424940928388943	-2.12202278382198	0.0351605107282757
ENST00000459772.5	ENSG00000000460.16	C1orf112	protein_coding	chr1	169795079	169854080	+	3727	-1.69352618011351	-3.55812386719576	-3.19215314367459	0.00161655576629544	0.0426414004216964	-1.51301614437214	0.234065430864427
ENST00000369103.2	ENSG00000148908.14	RGS10	protein_coding	chr10	119499925	119542708	-	804	0.404325414367769	0.0902480395134345	3.19162073626606	0.00161940581770885	0.0427001151365776	-1.60459192426125	0.0725938250091307
ENST00000614588.1	ENSG00000205903.6	ZNF316	protein_coding	chr7	6637350	6642401	+	939	0.218668689446056	-0.398786229967225	3.19152558484683	0.00161991566672247	0.0427001151365776	-1.50398731751299	0.210373066034715
ENST00000437235.7	ENSG00000228878.7	SEPT7-AS1	lincRNA	chr7	35751856	35800606	-	3810	0.165216040425483	1.29487029028326	3.19056838753593	0.00162505288905781	0.0428205416452255	-1.82402748316606	0.0528098057351444
ENST00000487689.1	ENSG00000144357.16	UBR3	protein_coding	chr2	169949482	169958521	+	668	-0.136713713838389	2.23275615120084	-3.19039198478075	0.00162600127808772	0.0428305457333012	-1.99571992518575	0.0641656279764335
ENST00000486823.5	ENSG00000134202.10	GSTM3	protein_coding	chr1	109736930	109740327	-	783	-0.396839202908841	2.15889826059802	-3.18951005916967	0.00163075044492499	0.0429406242156838	-2.0006559746996	0.0600068721715477
ENST00000453671.5	ENSG00000231770.5	TMEM44-AS1	antisense	chr3	194584011	194590260	+	1119	-0.224106099905696	0.0652205839898535	-3.18918355256367	0.00163251193940641	0.0429719823994257	-1.59083169113619	0.0924193304052665
ENST00000636699.1	ENSG00000283378.1	CH17-296N19.1	protein_coding	chr9	61330717	61453030	+	1728	0.927117619249584	-0.661734378498931	3.18893117971052	0.00163387469198714	0.0429928264077078	-1.47009026754119	0.117081798503357
ENST00000405201.5	ENSG00000196498.13	NCOR2	protein_coding	chr12	124324415	124495252	-	8533	0.206770985928258	4.86776057778363	3.18872370014934	0.00163499582092393	0.0429930526188977	-2.46836930184544	0.0465252945073052
ENST00000466317.1	ENSG00000154803.12	FLCN	protein_coding	chr17	17219567	17223122	-	2684	0.208218068665214	2.84268651989941	3.18871828971743	0.00163502506606811	0.0429930526188977	-2.12323834387898	0.0489987329225591
ENST00000495200.1	ENSG00000115541.10	HSPE1	protein_coding	chr2	197500438	197501129	+	537	0.732605340492099	-2.03030875543142	3.1885154774441	0.00163612168201655	0.0430068718153522	-1.26843146986579	0.043590075839941
ENST00000372391.6	ENSG00000151208.16	DLG5	protein_coding	chr10	77790791	77926526	-	7415	0.12870081741545	4.0436833448332	3.18816685522418	0.00163800829203616	0.043041439799355	-2.33552020412107	0.0496785194049335
ENST00000590831.2	ENSG00000134769.21	DTNA	protein_coding	chr18	34875237	34890543	+	847	0.241305025892178	1.3835839664236	3.18793945018315	0.00163924000697815	0.0430587811948091	-1.84781460232339	0.0360409529000692
ENST00000536357.2	ENSG00000174514.12	MFSD4A	protein_coding	chr1	205579566	205600802	+	1841	1.59589901702522	-3.32846892729232	3.18731866325112	0.00164260680243984	0.0431305526099129	-1.34570670667942	0.0277799083783522
ENST00000416067.5	ENSG00000188681.11	TEKT4P2	transcribed_unprocessed_pseudogene	chr21	9068361	9129752	-	1599	0.492474780301438	1.76148968545237	3.18722455320698	0.00164311776066393	0.0431305526099129	-1.92071291890379	0.114224283163845
ENST00000434942.1	ENSG00000242082.1	RP1-90G24.10	antisense	chr22	32205115	32269666	+	876	0.382604742339639	-0.0379134121875143	3.18665155103059	0.00164623198024263	0.0431972418815653	-1.5848561589398	0.035955948249198
ENST00000465250.6	ENSG00000214046.8	SMIM7	protein_coding	chr19	16630751	16660130	-	1281	-0.322590910098099	1.40675747319423	-3.1864218494934	0.00164748192378276	0.0432070651786803	-1.85002491051483	0.0683086037375132
ENST00000563365.1	ENSG00000162997.15	PRORSD1P	transcribed_unitary_pseudogene	chr2	55282319	55284472	+	2154	0.207072516239702	-0.265249961236333	3.18637190765042	0.00164775380357155	0.0432070651786803	-1.53724253753384	0.037982415610013
ENST00000460176.6	ENSG00000136895.18	GARNL3	protein_coding	chr9	127342315	127355449	+	569	-0.342011072016412	-0.26104531037693	-3.18588822985046	0.0016503890620035	0.0432611033311595	-1.55066474843649	0.375920316605056
ENST00000356828.7	ENSG00000111647.12	UHRF1BP1L	protein_coding	chr12	100069908	100142847	-	2023	-0.457842890505926	0.708903278804075	-3.1852270621388	0.00165399766860022	0.0433406090551893	-1.73631150542352	0.347824551777199
ENST00000399720.4	ENSG00000248583.1	RP11-241F15.1	unprocessed_pseudogene	chr4	49486926	49489554	-	670	-0.753050453420823	-2.31471295266391	-3.18448544650545	0.00165805405066212	0.0434201323482047	-1.28082319199689	0.45399087816379
ENST00000567058.1	ENSG00000260834.1	RP11-256I9.2	lincRNA	chr16	65190973	65234914	-	1337	0.282508941144464	-0.669037309580414	3.18446142078742	0.00165818561703696	0.0434201323482047	-1.47528107456179	0.120077864243209
ENST00000575253.1	ENSG00000162086.14	ZNF75A	protein_coding	chr16	3315991	3317446	+	1289	-0.178828730090105	-0.145229915782589	-3.18351289562341	0.00166338753553084	0.0435318099519324	-1.56912664726623	0.04538882621363
ENST00000377780.8	ENSG00000083520.14	DIS3	protein_coding	chr13	72757443	72781925	-	5232	-0.122429801182613	3.36497904969533	-3.1834730123801	0.00166360659471858	0.0435318099519324	-2.23188551407194	0.0813521984500441
ENST00000526047.1	ENSG00000166435.15	XRRA1	protein_coding	chr11	74906840	74921299	-	644	0.461903636632548	-2.21018301505794	3.18322438514005	0.00166497278540871	0.0435524263620509	-1.27837031732361	0.0285974313817255
ENST00000476790.1	ENSG00000205560.12	CPT1B	protein_coding	chr22	50576056	50576903	-	563	0.380563160875583	-1.90671110593944	3.18277275029896	0.00166745714856257	0.0436022675003815	-1.29734815576966	0.230172219484544
ENST00000389532.8	ENSG00000130559.18	CAMSAP1	protein_coding	chr9	135808487	135907224	-	7696	-0.0996948593659117	5.07278780084459	-3.18200477490872	0.00167168952971409	0.0436796108344316	-2.52444241144837	0.0496335378976554
ENST00000305963.2	ENSG00000169446.5	MMGT1	protein_coding	chrX	135962070	135974063	-	3738	-0.0805560771837995	4.31121742119077	-3.18192576555522	0.00167212552135663	0.0436796108344316	-2.39745502953351	0.0314709211828545
ENST00000329474.6	ENSG00000079691.17	LRRC16A	protein_coding	chr6	25279428	25620530	+	5431	-0.0848453134885498	4.35113879243902	-3.18192043107481	0.00167215496203198	0.0436796108344316	-2.40622537007586	0.0460650403745031
ENST00000532883.5	ENSG00000135365.15	PHF21A	protein_coding	chr11	45971139	46121047	-	1051	-0.123638225268734	2.77804746188472	-3.18158889548816	0.00167398562933447	0.0437006725280383	-2.13622752957531	0.056011993647324
ENST00000469358.5	ENSG00000137411.16	VARS2	protein_coding	chr6	30918764	30926459	+	3429	0.155721151384529	2.12991942654511	3.18156424440875	0.00167412182134128	0.0437006725280383	-2.00806149251398	0.0823534073559757
ENST00000588549.1	ENSG00000078687.17	TNRC6C	protein_coding	chr17	78041047	78049349	+	576	-0.459666092226503	-0.0561945842490196	-3.18128861341317	0.00167564532341552	0.0437252853988565	-1.59123489426128	0.0635271106276713
ENST00000545046.5	ENSG00000072609.17	CHFR	protein_coding	chr12	132840352	132847802	-	2186	-0.223010675698601	-0.275292651184358	-3.18102769012044	0.0016770887142747	0.0437477914732642	-1.55020655256853	0.0628327472292194
ENST00000587600.1	ENSG00000168675.18	LDLRAD4	protein_coding	chr18	13465025	13491588	+	444	0.320099761598944	-1.56562300993017	3.17960046094769	0.00168500434171678	0.0439390553913951	-1.33474764859355	0.129461683230096
ENST00000598632.5	ENSG00000104960.15	PTOV1	protein_coding	chr19	49850837	49855644	+	1073	0.206662352116585	1.44060876509598	3.17937983954657	0.00168623102427339	0.0439558228476998	-1.88470543765635	0.0961985011424977
ENST00000456027.1	ENSG00000180229.12	HERC2P3	transcribed_unprocessed_pseudogene	chr15	20458232	20462550	-	575	0.340391149423422	1.91216396757602	3.17882963538082	0.0016892938321839	0.0440018556315645	-1.98474030766552	0.0497995109848475
ENST00000533296.5	ENSG00000164483.16	SAMD3	protein_coding	chr6	130175904	130215858	-	1436	0.435716373457049	-1.42928356016462	3.17876352036036	0.00168966221956597	0.0440018556315645	-1.35848880894675	0.350347437475792
ENST00000570519.5	ENSG00000103226.17	NOMO3	protein_coding	chr16	16251550	16261549	+	560	1.37353387850413	-2.38151003837514	3.17874780699969	0.00168974978404287	0.0440018556315645	-1.30943776004	0.0947462195706027
ENST00000513615.5	ENSG00000151552.11	QDPR	protein_coding	chr4	17460261	17512089	-	1188	0.428490882497334	-1.71050982868333	3.17835564171844	0.00169193653106709	0.0440435700719431	-1.32125649530393	0.0340134670022729
ENST00000428301.1	ENSG00000228314.1	CYP4F29P	transcribed_unprocessed_pseudogene	chr21	13843133	13848364	-	1279	-0.643025819315062	-0.95961996709944	-3.17823568913641	0.00169260592009339	0.0440457702958926	-1.43393665910462	0.261599085483255
ENST00000342245.8	ENSG00000166311.9	SMPD1	protein_coding	chr11	6390431	6394995	+	2452	-0.10802894538315	3.40432060081436	-3.17754553418891	0.00169646206042165	0.0441308674640049	-2.26030364936018	0.502544754742545
ENST00000477308.5	ENSG00000168297.15	PXK	protein_coding	chr3	58332987	58425058	+	1610	1.65660744956167	-3.47728066393861	3.17728860535764	0.00169789968972278	0.0441392505956789	-1.32824077021599	0.266408319362407
ENST00000557580.2	ENSG00000165533.18	TTC8	protein_coding	chr14	88841485	88875107	+	794	-1.30663633752392	-2.86966912222251	-3.17727844961219	0.00169795653873616	0.0441392505956789	-1.2949461060904	0.106996393494056
ENST00000447206.1	ENSG00000230839.1	RP5-968J1.1	lincRNA	chr20	1804016	1817606	-	346	0.242618752051943	-0.881833024662675	3.17628655089131	0.001703517410052	0.0442685274788149	-1.46768779001448	0.232193716105575
ENST00000454158.6	ENSG00000181826.9	RELL1	protein_coding	chr4	37612901	37686376	-	1350	0.17971606420313	2.14068794504382	3.17530037208487	0.00170906292807752	0.0443973163334219	-2.03223257557126	0.133072851151524
ENST00000509152.3	ENSG00000272602.5	ZNF595	protein_coding	chr4	53304	68500	+	1072	0.322139602718787	-0.121844305251743	3.17494862006465	0.00171104495436685	0.0444334774029012	-1.60543038147673	0.153843647524388
ENST00000517732.5	ENSG00000253641.5	LINCR-0001	lincRNA	chr8	10477199	10481466	+	562	0.225628571551614	-0.0707025704090386	3.1742296647831	0.0017151026928414	0.0445234983437411	-1.61211950749418	0.349577800077709
ENST00000546134.5	ENSG00000246695.7	RASSF8-AS1	antisense	chr12	25954655	25958046	-	741	-0.216833622829122	-0.0569365482949098	-3.1738075898366	0.00171748900617135	0.0445699986976704	-1.61132804089819	0.101658391011949
ENST00000507787.1	ENSG00000206149.10	HERC2P9	transcribed_unprocessed_pseudogene	chr15	28589492	28591123	+	1023	-0.136966072296384	1.86510396784126	-3.173703566262	0.00171807760319931	0.0445699986976704	-1.97699759309064	0.259878149807313
ENST00000393193.6	ENSG00000011052.21	NME1-NME2	protein_coding	chr17	51153590	51171744	+	1021	-0.376642379792607	1.54804300986821	-3.17353869556884	0.00171901087432692	0.0445755581135171	-1.92367749358919	0.193023961832194
ENST00000220478.7	ENSG00000104112.8	SCG3	protein_coding	chr15	51681353	51721031	+	3315	-0.121673394732779	6.34372106548022	-3.17345660892823	0.00171947571100091	0.0445755581135171	-2.7624003106613	0.272012155797061
ENST00000254719.9	ENSG00000132383.11	RPA1	protein_coding	chr17	1829984	1899554	+	4340	-0.0838737217753162	4.15037542058048	-3.1729400691566	0.00172240342132531	0.0446307000788176	-2.3986824120319	0.245092467497684
ENST00000393545.8	ENSG00000042317.16	SPATA7	protein_coding	chr14	88385530	88438456	+	2123	-1.6195675686052	-3.75669072526585	-3.1728722693377	0.00172278804829599	0.0446307000788176	-1.41017132461345	0.0645714587538915
ENST00000394593.7	ENSG00000171492.14	LRRC8D	protein_coding	chr1	89821921	89936001	+	3345	-0.106419008049045	4.83389737747964	-3.17257805458279	0.00172445804395618	0.04465133237852	-2.51593405457712	0.0739843159600879
ENST00000285871.4	ENSG00000135205.14	CCDC146	protein_coding	chr7	77122617	77295204	+	3333	0.215143738903164	2.89225974965034	3.17238328161693	0.00172556442134145	0.04465133237852	-2.17359098666674	0.122644865444981
ENST00000557636.5	ENSG00000119685.19	TTLL5	protein_coding	chr14	75661268	75886867	+	4168	0.213251759333279	2.47486840189806	3.17238046472874	0.00172558042705428	0.04465133237852	-2.10730294661875	0.0784216060122788
ENST00000452359.5	ENSG00000120662.15	MTRF1	protein_coding	chr13	41252664	41263547	-	820	-1.14636040430035	-3.01607104737181	-3.17231435454249	0.00172595610821909	0.04465133237852	-1.35389040189441	0.167794995920419
ENST00000495908.1	ENSG00000221988.12	PPT2	protein_coding	chr6	32157490	32158322	+	714	0.348445099208593	-2.02109653991668	3.17203117659227	0.00172756616689767	0.044677637521599	-1.31285532905279	0.240586603476885
ENST00000611841.1	ENSG00000183495.13	EP400	protein_coding	chr12	132028946	132051016	+	3129	0.215170717473388	1.2675870612754	3.17183299437843	0.00172869379415653	0.0446914524353362	-1.86863075727196	0.446065107196559
ENST00000581469.5	ENSG00000266433.6	TBC1D3P5	transcribed_unprocessed_pseudogene	chr17	27417690	27430190	+	2513	0.283686954511311	-0.153767728893683	3.17152876028488	0.00173042616681084	0.0447208868209875	-1.60528863099878	0.28808289404399
ENST00000423456.5	ENSG00000214548.14	MEG3	lincRNA	chr14	100826126	100860970	+	1771	0.361026877603166	2.22857488305561	3.17114720595431	0.00173260108890941	0.0447617342726171	-2.07865057319852	0.441010658993684
ENST00000431798.6	ENSG00000204655.11	MOG	protein_coding	chr6	29657210	29672372	+	1814	-1.34387592734776	-2.29167927911474	-3.17037444851648	0.00173701368761265	0.0448603442388274	-1.33570847000113	0.0792560602117761
ENST00000549651.1	ENSG00000257815.5	LINC01481	antisense	chr12	70242306	70243360	-	883	0.223573526030475	5.78581266192426e-05	3.1701296304138	0.00173841381628073	0.0448811128180616	-1.63475705626769	0.220404847243149
ENST00000360003.7	ENSG00000197771.12	MCMBP	protein_coding	chr10	119829404	119872754	-	4169	-0.094717498070084	3.11653720816464	-3.1698879545627	0.00173979699889902	0.0449014298115443	-2.22974708942423	0.114203329654604
ENST00000431189.1	ENSG00000231721.6	LINC-PINT	antisense	chr7	130945610	131107979	-	803	0.163317848623324	1.86959361841326	3.16958476381648	0.00174153369028259	0.044917903160914	-1.99095674549805	0.236179510155335
ENST00000332431.4	ENSG00000182916.7	TCEAL7	protein_coding	chrX	103330196	103332326	+	1177	0.14147199261657	4.4846268686211	3.16941716462398	0.00174249439523797	0.044917903160914	-2.47461595287695	0.131499833505308
ENST00000570209.1	ENSG00000259845.1	HERC2P10	unprocessed_pseudogene	chr15	30815271	30844153	+	2393	0.456191172191535	-1.50989842747092	3.16939315799624	0.00174263204516873	0.044917903160914	-1.37217364827163	0.111173146326846
ENST00000493782.5	ENSG00000163714.17	U2SURP	protein_coding	chr3	143001524	143016888	+	588	0.874745696437026	-0.999409467340644	3.16934935061244	0.00174288325521922	0.044917903160914	-1.59652074769895	0.0742857222947926
ENST00000520811.5	ENSG00000147488.11	ST18	protein_coding	chr8	52405806	52409772	-	501	-0.652394435855686	-2.29617187852805	-3.16925619988348	0.00174341753229164	0.044917903160914	-1.32638084448624	0.118660766244422
ENST00000452324.3	ENSG00000184368.15	MAP7D2	protein_coding	chrX	20008339	20116632	-	2233	0.165087990813475	2.9446721710384	3.16881380023687	0.00174595703851471	0.0449679475422382	-2.21054652655829	0.0337024942386934
ENST00000514642.1	ENSG00000186409.14	CCDC30	protein_coding	chr1	42536573	42595573	+	6827	0.122958818284897	2.9629889369098	3.16853095071117	0.00174758247336994	0.0449944234143647	-2.20160383816756	0.13167381543283
ENST00000591283.1	ENSG00000267506.5	RP11-13K12.1	lincRNA	chr17	77558142	77563243	+	4902	0.481973239128287	0.17676836606994	3.16815915652184	0.00174972117207128	0.0450340915063282	-1.70621300203493	0.0843523507304308
ENST00000356495.4	ENSG00000162896.5	PIGR	protein_coding	chr1	206928518	206946466	-	4279	0.13654608396551	1.12198012161739	3.16800668577363	0.00175059894092036	0.0450412899356923	-1.85066257647252	0.0442371979992395
ENST00000420905.1	ENSG00000231560.1	AC091814.3	lincRNA	chr12	9948137	9953336	-	3956	0.102851136014652	3.42558395965224	3.16750257340304	0.00175350400098703	0.045100625959813	-2.29213791168474	0.156008335936181
ENST00000610925.4	ENSG00000271425.6	NBPF10	protein_coding	chr1	146065431	146136440	-	3670	-0.279997368760689	3.31446913369006	-3.16736342636528	0.00175430665232962	0.0451058653739472	-2.26552047109459	0.117464437516468
ENST00000272163.8	ENSG00000143815.14	LBR	protein_coding	chr1	225401502	225428035	-	3745	-0.0867157642340052	3.48244102036423	-3.16724159330706	0.00175500970948656	0.0451085413691889	-2.30359907738518	0.0856151624215505
ENST00000598742.5	ENSG00000105372.6	RPS19	protein_coding	chr19	41859918	41872926	+	2359	0.121740414652669	2.62045307578992	3.16700447768746	0.00175637877088256	0.0451283278254502	-2.14803653662536	0.0395749518875764
ENST00000535304.1	ENSG00000111731.12	C2CD5	protein_coding	chr12	22534707	22544189	-	767	-0.342920450737065	-2.08075572269973	-3.16647941879628	0.00175941388184297	0.0451748029754349	-1.3240027001677	0.140812365578865
ENST00000541058.1	ENSG00000111530.12	CAND1	protein_coding	chr12	67269390	67282176	+	663	-0.375721127000546	-0.903187371812611	-3.16634986126573	0.0017601635374687	0.0451748029754349	-1.48581783695295	0.0618692977551149
