Tissue	gencodeID	gene	oe_lof_upper_bin	oe_lof_upper	beta	lfsr
Dentate Gyrus	ENSG00000165507.8	C10orf10	9.0	1.834	-0.402729570625647	0.0031889862467462
Dentate Gyrus	ENSG00000228696.8	ARL17B	9.0	1.835	-0.84549067837438	0.0003626465412759
Dentate Gyrus	ENSG00000197568.13	HHLA3	9.0	1.835	-0.396755762746153	0.0029407403943192
Dentate Gyrus	ENSG00000267855.5	NDUFA7	9.0	1.835	0.751531367755079	0.0096356561285176
Dentate Gyrus	ENSG00000183628.12	DGCR6	9.0	1.835	-1.05608197866945	0.0430856833111931
Dentate Gyrus	ENSG00000142089.15	IFITM3	9.0	1.839	-1.38476417445798	0.0005969665112259
Dentate Gyrus	ENSG00000100068.11	LRP5L	9.0	1.844	1.23041654147649	5.4971340099167e-07
Dentate Gyrus	ENSG00000125968.8	ID1	9.0	1.845	1.33282763948417	6.8536572912297105e-09
Dentate Gyrus	ENSG00000089723.9	OTUB2	9.0	1.856	-0.457280857916575	0.0230318450749255
Dentate Gyrus	ENSG00000183793.13	NPIPA5	9.0	1.857	3.75102330313205	2.4903449361578598e-26
Dentate Gyrus	ENSG00000153048.10	CARHSP1	9.0	1.867	-1.09021795331908	0.0021739262610082
Dentate Gyrus	ENSG00000160678.11	S100A1	9.0	1.868	-1.01212782843021	0.0006270991328773
Dentate Gyrus	ENSG00000205571.12	SMN2	9.0	1.868	1.66274843363432	0.0006868258756995
Dentate Gyrus	ENSG00000171121.16	KCNMB3	9.0	1.869	0.631220803489085	0.0013701435819331
Dentate Gyrus	ENSG00000163126.14	ANKRD23	9.0	1.878	0.339825067266913	0.0367829606067161
Dentate Gyrus	ENSG00000239704.10	CDRT4	9.0	1.884	0.874555592215364	2.42589564722622e-05
Dentate Gyrus	ENSG00000174721.9	FGFBP3	9.0	1.893	0.719837092486609	0.0185288644068335
Dentate Gyrus	ENSG00000213185.6	FAM24B	9.0	1.899	-0.483144092047567	0.0201835252130329
Dentate Gyrus	ENSG00000187094.11	CCK	9.0	1.904	-1.09696274107165	4.92531763801596e-05
Dentate Gyrus	ENSG00000164241.13	C5orf63	9.0	1.905	-0.972157145277667	0.0001811658173601
Dentate Gyrus	ENSG00000196436.8	NPIPB15	9.0	1.91	-1.4743879195477	1.20273526693637e-08
Dentate Gyrus	ENSG00000176046.8	NUPR1	9.0	1.911	-1.25667945980978	2.34126051879002e-10
Dentate Gyrus	ENSG00000127364.3	TAS2R4	9.0	1.913	-0.3509659050386	0.0472356066705123
Dentate Gyrus	ENSG00000139675.11	HNRNPA1L2	9.0	1.914	-0.665746346091559	0.0077668928187743
Dentate Gyrus	ENSG00000136305.11	CIDEB	9.0	1.923	-1.06937626293113	0.0056418950039218
Dentate Gyrus	ENSG00000183281.14	PLGLB1	9.0	1.923	-1.2473439149781	0.016609892011156
Dentate Gyrus	ENSG00000228049.7	POLR2J2	9.0	1.926	-2.44920439414365	0.0
Dentate Gyrus	ENSG00000180509.11	KCNE1	9.0	1.927	1.54348164252758	2.68919835368157e-05
Dentate Gyrus	ENSG00000106268.15	NUDT1	9.0	1.942	1.66106140519252	2.50532505990265e-07
Dentate Gyrus	ENSG00000167562.11	ZNF701	9.0	1.95	0.785716332286739	0.0028327640491428
Dentate Gyrus	ENSG00000130312.6	MRPL34	9.0	1.951	-0.328863144307886	0.0378046082635888
Dentate Gyrus	ENSG00000162456.9	KNCN	9.0	1.961	-0.828991926410424	0.0029215624998
Dentate Gyrus	ENSG00000187624.8	C17orf97	9.0	1.969	-0.755229282333906	0.0057633550441054
Dentate Gyrus	ENSG00000162825.16	NBPF20	9.0	1.971	-0.824563950453269	0.0005959858571276
Dentate Gyrus	ENSG00000275714.1	HIST1H3A	9.0	1.972	-1.1937629372257	0.0006271998468133
Hippocampus	ENSG00000130635.15	COL5A1	0.0	0.055	-0.781157500500551	1.59872115546023e-14
Hippocampus	ENSG00000185697.16	MYBL1	0.0	0.08	-0.257147540644856	0.0478518284610918
Hippocampus	ENSG00000037280.15	FLT4	0.0	0.147	0.606392405388147	0.0003320976562802
Hippocampus	ENSG00000205323.8	SARNP	0.0	0.185	-0.29391724726987	0.0052452177459687
Hippocampus	ENSG00000165168.7	CYBB	0.0	0.193	0.733328348630298	5.4011445601494105e-25
Hippocampus	ENSG00000118503.14	TNFAIP3	0.0	0.196	0.467354726593618	0.006149833918852
Hippocampus	ENSG00000164692.17	COL1A2	0.0	0.202	-0.65896222702802	0.0071347649667017
Hippocampus	ENSG00000081237.18	PTPRC	0.0	0.207	0.517131046296902	0.0023045776816832
Hippocampus	ENSG00000160201.11	U2AF1	0.0	0.216	1.57609491113915	8.14192267817611e-47
Hippocampus	ENSG00000254087.7	LYN	0.0	0.221	0.453746258601374	0.0001466411356552
Hippocampus	ENSG00000170385.9	SLC30A1	0.0	0.234	0.315873047981958	0.0265311111172143
Hippocampus	ENSG00000138622.3	HCN4	0.0	0.239	-0.641472770687297	1.09076196963542e-08
Hippocampus	ENSG00000106991.13	ENG	0.0	0.24	0.370371321751582	0.010001892802771
Hippocampus	ENSG00000105202.7	FBL	0.0	0.246	-0.24190184254815	0.038561037493557
Hippocampus	ENSG00000135519.6	KCNH3	0.0	0.247	0.384968552995703	0.0099038052710051
Hippocampus	ENSG00000183853.17	KIRREL	0.0	0.25	-0.363232021302974	0.000321334107862
Hippocampus	ENSG00000128591.15	FLNC	0.0	0.25	-0.272707440049595	0.0426520530009424
Hippocampus	ENSG00000070808.15	CAMK2A	0.0	0.251	0.380339543861601	4.49320252609712e-06
Hippocampus	ENSG00000133275.15	CSNK1G2	0.0	0.254	0.380877702697177	8.99580713733503e-05
Hippocampus	ENSG00000101190.12	TCFL5	0.0	0.255	-0.310094273565634	0.0226553447099909
Hippocampus	ENSG00000099365.9	STX1B	1.0	0.268	-0.286708059061998	0.0233132647569778
Hippocampus	ENSG00000136367.13	ZFHX2	1.0	0.277	-0.251289084949875	0.0496114703666884
Hippocampus	ENSG00000197943.9	PLCG2	1.0	0.281	0.784719393634088	0.0006900289417569
Hippocampus	ENSG00000158423.16	RIBC1	1.0	0.282	-0.898779821185903	0.0
Hippocampus	ENSG00000003137.8	CYP26B1	1.0	0.29	-0.33077698163087	0.0236630082234804
Hippocampus	ENSG00000017483.14	SLC38A5	1.0	0.297	0.772709877199572	0.0001933229516019
Hippocampus	ENSG00000254585.2	MAGEL2	1.0	0.312	-0.38919657097368	0.0095995151694102
Hippocampus	ENSG00000089820.15	ARHGAP4	1.0	0.313	0.288114611905061	0.0391412030434451
Hippocampus	ENSG00000174871.10	CNIH2	1.0	0.314	0.420125201203225	0.0002993855105954
Hippocampus	ENSG00000130751.9	NPAS1	1.0	0.319	0.418407062497853	0.0001425615613749
Hippocampus	ENSG00000105173.13	CCNE1	1.0	0.32	-0.288915677457728	0.0132811032953868
Hippocampus	ENSG00000183508.4	FAM46C	1.0	0.322	0.323096515902007	0.0038669521410696
Hippocampus	ENSG00000149131.15	SERPING1	1.0	0.322	-0.361962771536512	0.0467698905971823
Hippocampus	ENSG00000137872.16	SEMA6D	1.0	0.323	-0.339290186604952	0.0062980430740905
Hippocampus	ENSG00000000971.15	CFH	1.0	0.324	-0.346090956858345	0.0148747147563754
Hippocampus	ENSG00000140968.10	IRF8	1.0	0.344	0.380535966824112	0.0125755460662655
Hippocampus	ENSG00000162631.18	NTNG1	1.0	0.358	-0.308593133456457	0.0211540780394563
Hippocampus	ENSG00000147082.17	CCNB3	1.0	0.361	-0.449575383272366	0.0252512474089736
Hippocampus	ENSG00000162733.16	DDR2	1.0	0.376	0.373017846574034	0.0002373960392147
Hippocampus	ENSG00000280165.1	PCDH20	1.0	0.38	1.23362653334093	8.05838194365388e-25
Hippocampus	ENSG00000116016.13	EPAS1	1.0	0.381	0.347437324645886	3.55978602633269e-05
Hippocampus	ENSG00000130827.6	PLXNA3	1.0	0.384	0.679504518555431	3.59503256714815e-14
Hippocampus	ENSG00000146674.14	IGFBP3	1.0	0.385	-0.670667942668839	0.0146821648804881
Hippocampus	ENSG00000161835.10	GRASP	1.0	0.387	0.339362286362541	0.0090133662321781
Hippocampus	ENSG00000163638.13	ADAMTS9	1.0	0.39	0.482953179358538	2.8468047111862e-05
Hippocampus	ENSG00000182578.13	CSF1R	1.0	0.393	0.497727777100759	0.0008756167858154
Hippocampus	ENSG00000165244.6	ZNF367	1.0	0.395	-0.393138441241151	0.0457220030836052
Hippocampus	ENSG00000131979.18	GCH1	1.0	0.398	0.685530379811289	1.86158764150704e-11
Hippocampus	ENSG00000136167.13	LCP1	1.0	0.399	0.694575577420538	7.332370668154619e-11
Hippocampus	ENSG00000162511.7	LAPTM5	1.0	0.4	0.785223083818423	1.48532830569632e-06
Hippocampus	ENSG00000067840.12	PDZD4	1.0	0.4	0.449799162284479	3.92863520229859e-05
Hippocampus	ENSG00000147256.10	ARHGAP36	1.0	0.405	0.767540381468607	2.28003486085126e-08
Hippocampus	ENSG00000224389.8	C4B	1.0	0.406	-0.618673800801441	0.0116757580727439
Hippocampus	ENSG00000110092.3	CCND1	1.0	0.41	0.408109733614373	0.0007260269451576
Hippocampus	ENSG00000153162.8	BMP6	1.0	0.411	-0.347408431945743	0.0107192101865227
Hippocampus	ENSG00000125772.12	GPCPD1	1.0	0.418	0.460184446327901	0.0016627998174692
Hippocampus	ENSG00000120875.8	DUSP4	1.0	0.419	0.440296054907762	0.000107657488479
Hippocampus	ENSG00000162981.13	FAM84A	1.0	0.42	0.397582005739577	0.0016510784000956
Hippocampus	ENSG00000206190.11	ATP10A	2.0	0.427	0.369689339303926	0.049802729706991
Hippocampus	ENSG00000188157.13	AGRN	2.0	0.435	0.257671823956833	0.0174348493663869
Hippocampus	ENSG00000144791.9	LIMD1	2.0	0.437	-0.232691260592445	0.026620942627491
Hippocampus	ENSG00000112319.17	EYA4	2.0	0.45	-0.416243769014736	0.0455310071854614
Hippocampus	ENSG00000162753.11	SLC9C2	2.0	0.46	0.313324127739265	0.0455337836270148
Hippocampus	ENSG00000111885.6	MAN1A1	2.0	0.462	0.471227869938256	2.37967955558597e-06
Hippocampus	ENSG00000173334.3	TRIB1	2.0	0.462	0.38862833411276	0.0005307779364648
Hippocampus	ENSG00000151789.10	ZNF385D	2.0	0.47	0.30184655391498	0.0008655722853886
Hippocampus	ENSG00000166669.13	ATF7IP2	2.0	0.471	0.263638732461886	0.0173063556095724
Hippocampus	ENSG00000085563.14	ABCB1	2.0	0.473	0.689352777207564	4.09892527588138e-08
Hippocampus	ENSG00000123358.19	NR4A1	2.0	0.474	-0.869242056608024	1.36478561818532e-06
Hippocampus	ENSG00000107099.15	DOCK8	2.0	0.477	1.27291795693288	6.470055459373271e-31
Hippocampus	ENSG00000181418.7	DDN	2.0	0.477	0.545193742970449	0.0037200111576749
Hippocampus	ENSG00000188368.9	PRR19	2.0	0.48	0.736850847047742	7.36653357466083e-06
Hippocampus	ENSG00000112902.11	SEMA5A	2.0	0.483	0.277271544114271	0.0469098972701204
Hippocampus	ENSG00000145681.10	HAPLN1	2.0	0.488	0.387101588682867	0.0092643079077868
Hippocampus	ENSG00000198576.3	ARC	2.0	0.491	0.489666306510097	0.0011431627645432
Hippocampus	ENSG00000115290.9	GRB14	2.0	0.496	0.494943111341618	7.35873862585748e-06
Hippocampus	ENSG00000241945.7	PWP2	2.0	0.499	-1.34534115421955	0.0005577854567012
Hippocampus	ENSG00000129667.12	RHBDF2	2.0	0.506	0.484900424548793	0.0005027776817482
Hippocampus	ENSG00000142347.16	MYO1F	2.0	0.507	0.337839838068338	0.0172333749443037
Hippocampus	ENSG00000213445.9	SIPA1	2.0	0.511	0.278283738419002	0.0197863379224854
Hippocampus	ENSG00000164604.12	GPR85	2.0	0.513	0.444656881674842	2.68205622705314e-06
Hippocampus	ENSG00000099864.17	PALM	2.0	0.517	0.289343762879509	0.0047176251738035
Hippocampus	ENSG00000181656.6	GPR88	2.0	0.528	-0.27765852711928	0.0070735113419077
Hippocampus	ENSG00000130829.17	DUSP9	2.0	0.529	0.385256830651278	2.91552731108366e-05
Hippocampus	ENSG00000187955.11	COL14A1	2.0	0.535	-1.08746275432276	2.44249065417534e-15
Hippocampus	ENSG00000068001.13	HYAL2	2.0	0.535	0.427591039347542	0.0001780524980988
Hippocampus	ENSG00000122986.13	HVCN1	2.0	0.535	0.337248911453397	0.0043918411506083
Hippocampus	ENSG00000168389.17	MFSD2A	2.0	0.538	0.425064620727924	0.0013169803641721
Hippocampus	ENSG00000148082.9	SHC3	2.0	0.54	0.3130441818061	0.0062794773794033
Hippocampus	ENSG00000013293.5	SLC7A14	2.0	0.541	0.529813111817393	1.08619427965794e-07
Hippocampus	ENSG00000175899.14	A2M	2.0	0.544	0.587376892770953	0.002993933570267
Hippocampus	ENSG00000265972.5	TXNIP	2.0	0.549	-0.728700141585079	3.84745346693194e-08
Hippocampus	ENSG00000206052.10	DOK6	2.0	0.551	0.494215854063265	8.46048403005984e-06
Hippocampus	ENSG00000164236.11	ANKRD33B	2.0	0.552	0.418844352432468	2.8360433101392e-05
Hippocampus	ENSG00000102290.21	PCDH11X	2.0	0.56	0.838229228831364	6.00885429907259e-08
Hippocampus	ENSG00000180828.2	BHLHE22	2.0	0.562	0.684461970365659	5.14028912509949e-05
Hippocampus	ENSG00000183914.14	DNAH2	2.0	0.563	-0.477575675504351	0.0250463379927941
Hippocampus	ENSG00000019582.14	CD74	2.0	0.564	0.74742352233133	1.1960922695937e-11
Hippocampus	ENSG00000102362.15	SYTL4	2.0	0.567	-0.34567155185514	0.0459504585132361
Hippocampus	ENSG00000073849.14	ST6GAL1	2.0	0.571	0.381130039369921	0.0011309870522833
Hippocampus	ENSG00000091073.19	DTX2	2.0	0.571	-0.311776929462547	0.0034387977122991
Hippocampus	ENSG00000092054.12	MYH7	2.0	0.575	0.380079827140032	0.001757268488962
Hippocampus	ENSG00000167173.18	C15orf39	2.0	0.575	-0.467172400131562	0.0050537967603954
Hippocampus	ENSG00000169220.17	RGS14	2.0	0.576	0.209891800627742	0.0424123624533862
Hippocampus	ENSG00000118515.11	SGK1	2.0	0.577	0.301990548051407	0.024483017616729
Hippocampus	ENSG00000179583.18	CIITA	3.0	0.583	0.575978729387512	7.30553127013804e-11
Hippocampus	ENSG00000154162.14	CDH12	3.0	0.584	0.370054557573557	0.0113649703409462
Hippocampus	ENSG00000134871.17	COL4A2	3.0	0.585	0.562492029613846	3.50575747518381e-06
Hippocampus	ENSG00000063015.19	SEZ6	3.0	0.587	-0.356889101802736	0.0369164614166967
Hippocampus	ENSG00000143194.12	MAEL	3.0	0.604	0.270808631882667	0.0205119515964419
Hippocampus	ENSG00000080573.6	COL5A3	3.0	0.605	0.744942722164748	1.6273311441763e-11
Hippocampus	ENSG00000125510.15	OPRL1	3.0	0.617	-0.464259557344657	1.0698964942879e-06
Hippocampus	ENSG00000003096.13	KLHL13	3.0	0.619	-0.315251551910776	0.021033786204773
Hippocampus	ENSG00000155761.13	SPAG17	3.0	0.626	-0.877714372018952	2.2204460492503094e-16
Hippocampus	ENSG00000154227.13	CERS3	3.0	0.627	-0.971968092285162	0.0002936849666395
Hippocampus	ENSG00000174428.16	GTF2IRD2B	3.0	0.639	0.50877163076278	2.74022727991901e-06
Hippocampus	ENSG00000146054.17	TRIM7	3.0	0.643	0.284715901937081	0.0370863765922688
Hippocampus	ENSG00000147041.11	SYTL5	3.0	0.648	0.672854057146769	3.72240395461558e-08
Hippocampus	ENSG00000132470.13	ITGB4	3.0	0.648	-0.300706193119031	0.0205174929782019
Hippocampus	ENSG00000214290.7	COLCA2	3.0	0.651	-0.221311795805805	0.002597560913052
Hippocampus	ENSG00000084628.9	NKAIN1	3.0	0.656	0.681243399567832	0.0012892276665402
Hippocampus	ENSG00000070778.12	PTPN21	3.0	0.656	0.176247427515378	0.0485771623255235
Hippocampus	ENSG00000264343.5	NOTCH2NL	3.0	0.658	-1.29011747596658	1.14321885291702e-10
Hippocampus	ENSG00000138759.17	FRAS1	3.0	0.658	-0.402434846787433	0.0485739808581315
Hippocampus	ENSG00000185883.11	ATP6V0C	3.0	0.667	-0.605190462100478	3.94452454033356e-08
Hippocampus	ENSG00000137491.14	SLCO2B1	3.0	0.667	0.507405995919107	0.0005039195681116
Hippocampus	ENSG00000162496.8	DHRS3	3.0	0.674	-0.189448461106146	0.0386723221785732
Hippocampus	ENSG00000124721.17	DNAH8	3.0	0.675	0.502589653118525	2.98531188404554e-06
Hippocampus	ENSG00000082482.13	KCNK2	3.0	0.677	-0.468818668807588	0.0008068149102354
Hippocampus	ENSG00000175197.11	DDIT3	3.0	0.678	0.307228756495232	0.0001325227281856
Hippocampus	ENSG00000128602.9	SMO	3.0	0.684	-0.278360118130789	0.0481608959789808
Hippocampus	ENSG00000110324.10	IL10RA	3.0	0.685	0.381520070303776	0.0115007836985275
Hippocampus	ENSG00000013563.13	DNASE1L1	3.0	0.685	0.207687412436671	0.0242338738972888
Hippocampus	ENSG00000220201.7	ZGLP1	3.0	0.686	-0.261083213897102	0.0109038082622738
Hippocampus	ENSG00000109534.16	GAR1	3.0	0.686	0.254870275930604	0.0310768536086066
Hippocampus	ENSG00000197653.15	DNAH10	3.0	0.687	-0.750775121912273	4.68625138694279e-13
Hippocampus	ENSG00000052802.12	MSMO1	3.0	0.703	-0.46152843367626	0.0019169417432612
Hippocampus	ENSG00000086062.12	B4GALT1	3.0	0.704	0.843552841969743	1.02210202552682e-08
Hippocampus	ENSG00000228672.3	PROB1	3.0	0.71	-0.477346243955885	0.0077879229374622
Hippocampus	ENSG00000154764.5	WNT7A	3.0	0.71	0.306731474196481	0.020191194292426
Hippocampus	ENSG00000130222.10	GADD45G	3.0	0.719	0.415030867329424	0.0107154448159038
Hippocampus	ENSG00000140795.12	MYLK3	3.0	0.72	-0.969369663376095	1.06581410364015e-14
Hippocampus	ENSG00000148344.10	PTGES	3.0	0.727	0.56881250947138	0.0001036449153175
Hippocampus	ENSG00000197142.10	ACSL5	3.0	0.727	0.283783905098959	0.0369363778634441
Hippocampus	ENSG00000180353.10	HCLS1	3.0	0.733	0.470336920996031	0.0002383365804631
Hippocampus	ENSG00000131459.12	GFPT2	3.0	0.74	-0.361404896204923	0.0030807964722704
Hippocampus	ENSG00000184979.9	USP18	3.0	0.742	-0.232883426162525	0.0123037902521911
Hippocampus	ENSG00000133138.19	TBC1D8B	3.0	0.743	0.318816928757108	0.0296372411909324
Hippocampus	ENSG00000101773.17	RBBP8	4.0	0.749	0.443900210151137	0.001289953656378
Hippocampus	ENSG00000145920.14	CPLX2	4.0	0.75	0.698385284374399	2.65614053071729e-05
Hippocampus	ENSG00000160767.20	FAM189B	4.0	0.751	-0.41561844132857	0.0013240286607576
Hippocampus	ENSG00000149150.8	SLC43A1	4.0	0.751	-0.292146738796216	0.0161982739415494
Hippocampus	ENSG00000153930.11	ANKFN1	4.0	0.751	-0.289731867457724	0.0331696352388235
Hippocampus	ENSG00000151838.11	CCDC175	4.0	0.753	-0.246393763485127	0.0262589394358367
Hippocampus	ENSG00000169213.6	RAB3B	4.0	0.754	0.4440159293106	9.07669629476821e-05
Hippocampus	ENSG00000162643.12	WDR63	4.0	0.757	-0.621245635261485	2.47937805619713e-07
Hippocampus	ENSG00000113946.3	CLDN16	4.0	0.757	-0.564263223759037	0.0411969604854327
Hippocampus	ENSG00000100314.3	CABP7	4.0	0.765	0.471268378584722	0.0138498680108918
Hippocampus	ENSG00000124641.15	MED20	4.0	0.766	-0.256930691965415	0.037044760387168
Hippocampus	ENSG00000119535.17	CSF3R	4.0	0.766	0.414449326917054	0.0443984853101388
Hippocampus	ENSG00000188672.17	RHCE	4.0	0.768	-0.906518184777964	0.0001782270768905
Hippocampus	ENSG00000163701.18	IL17RE	4.0	0.772	-0.950800326454732	0.0
Hippocampus	ENSG00000204314.10	PRRT1	4.0	0.772	-0.354437186450538	0.0020038757860682
Hippocampus	ENSG00000132016.11	C19orf57	4.0	0.775	-0.3082267022291	0.0030267955287913
Hippocampus	ENSG00000115956.9	PLEK	4.0	0.778	0.397295277929137	0.0013046433839889
Hippocampus	ENSG00000134207.14	SYT6	4.0	0.78	0.56210591584211	3.25952503552239e-10
Hippocampus	ENSG00000172771.11	EFCAB12	4.0	0.782	-0.706284805125741	1.05566452268668e-06
Hippocampus	ENSG00000166435.15	XRRA1	4.0	0.783	0.265529298997602	0.0090897827855292
Hippocampus	ENSG00000170160.17	CCDC144A	4.0	0.785	0.74197397323437	0.006157881007935
Hippocampus	ENSG00000133250.13	ZNF414	4.0	0.787	-0.444126225849655	0.0053157749106812
Hippocampus	ENSG00000204267.13	TAP2	4.0	0.787	-0.303504702241001	0.0215986851639438
Hippocampus	ENSG00000167553.14	TUBA1C	4.0	0.792	-1.05563287540182	0.0001152381497472
Hippocampus	ENSG00000091536.16	MYO15A	4.0	0.8	-0.79148140406555	6.48282132420519e-08
Hippocampus	ENSG00000164342.12	TLR3	4.0	0.801	0.625152057100041	0.0124234264124224
Hippocampus	ENSG00000010327.10	STAB1	4.0	0.805	0.733134637427345	7.24704506419421e-08
Hippocampus	ENSG00000146192.14	FGD2	4.0	0.806	0.377923729369815	1.62119361947007e-05
Hippocampus	ENSG00000204267.13	TAP2	4.0	0.806	-0.303504702241001	0.0215986851639438
Hippocampus	ENSG00000182718.16	ANXA2	4.0	0.808	-0.267893089729961	0.0147915859358352
Hippocampus	ENSG00000103226.17	NOMO3	4.0	0.81	1.75831660882558	1.51106665941735e-16
Hippocampus	ENSG00000167123.18	CERCAM	4.0	0.819	0.427154313448608	4.13357064605612e-05
Hippocampus	ENSG00000172954.13	LCLAT1	4.0	0.82	-0.307014614881472	0.0069850937102141
Hippocampus	ENSG00000100526.19	CDKN3	4.0	0.833	0.503858675343702	0.0028551431039353
Hippocampus	ENSG00000164128.6	NPY1R	4.0	0.837	0.532393699238615	2.34353369601109e-12
Hippocampus	ENSG00000257335.8	MGAM	4.0	0.84	-1.16555893487154	1.6255943702248e-08
Hippocampus	ENSG00000182511.11	FES	4.0	0.845	0.411586594947459	0.0153801869317075
Hippocampus	ENSG00000224940.8	PRRT4	4.0	0.847	0.578619312095718	2.89134248212408e-05
Hippocampus	ENSG00000074276.10	CDHR2	4.0	0.849	-0.491019734141607	0.0457759554662973
Hippocampus	ENSG00000140057.8	AK7	4.0	0.853	-0.651203731869964	1.1516545495027202e-09
Hippocampus	ENSG00000155066.15	PROM2	4.0	0.855	-0.538780178475273	0.0005972080513314
Hippocampus	ENSG00000180071.19	ANKRD18A	4.0	0.856	0.353103811886507	0.0040564337855387
Hippocampus	ENSG00000149231.11	CCDC82	4.0	0.856	0.283497064982898	0.0316379638386396
Hippocampus	ENSG00000135077.8	HAVCR2	4.0	0.857	0.42846272631028	0.024273018412504
Hippocampus	ENSG00000004838.13	ZMYND10	4.0	0.859	-0.49924093579044	1.15946889815977e-05
Hippocampus	ENSG00000081181.7	ARG2	4.0	0.859	0.5007996408384	0.0001234358352307
Hippocampus	ENSG00000103196.11	CRISPLD2	4.0	0.859	0.308040018097971	0.0364453492443352
Hippocampus	ENSG00000197275.13	RAD54B	4.0	0.862	0.319503188529907	0.0009152027472419
Hippocampus	ENSG00000121957.12	GPSM2	4.0	0.864	0.372814167546217	0.0117221474152876
Hippocampus	ENSG00000160867.14	FGFR4	4.0	0.868	-1.2208646153675	1.85251813888954e-12
Hippocampus	ENSG00000172673.10	THEMIS	4.0	0.868	0.647286990157075	0.0003568743396185
Hippocampus	ENSG00000132793.11	LPIN3	4.0	0.869	0.353068960728009	0.0024290678394259
Hippocampus	ENSG00000072858.10	SIDT1	4.0	0.872	-0.329812961253359	0.0002197200377009
Hippocampus	ENSG00000165806.19	CASP7	4.0	0.873	-0.439870569179727	0.0064011829911724
Hippocampus	ENSG00000170412.16	GPRC5C	4.0	0.878	-0.371285014204273	0.0143836040676657
Hippocampus	ENSG00000198520.10	C1orf228	4.0	0.88	-0.627718894437073	4.75425932000562e-06
Hippocampus	ENSG00000240583.10	AQP1	4.0	0.881	0.879274032014012	0.0007598957181758
Hippocampus	ENSG00000128578.9	STRIP2	4.0	0.882	0.316679675939506	0.0111220084968918
Hippocampus	ENSG00000116830.11	TTF2	4.0	0.884	-0.284560925102296	0.017757359134728
Hippocampus	ENSG00000066056.13	TIE1	4.0	0.885	0.67466619016905	4.3648707900004e-15
Hippocampus	ENSG00000055813.5	CCDC85A	4.0	0.887	0.403528142374462	0.0015755309048875
Hippocampus	ENSG00000071967.11	CYBRD1	4.0	0.891	-0.360172768514722	0.0420067998141691
Hippocampus	ENSG00000130348.11	QRSL1	4.0	0.893	-0.195716596633114	0.0298385385205484
Hippocampus	ENSG00000042832.11	TG	4.0	0.896	0.914304025988743	0.000367961217212
Hippocampus	ENSG00000007001.12	UPP2	4.0	0.897	0.639468864467568	4.54352373889822e-07
Hippocampus	ENSG00000100926.14	TM9SF1	4.0	0.897	0.375750893781895	0.0001694990128685
Hippocampus	ENSG00000140545.14	MFGE8	4.0	0.897	0.228620389677131	0.0036647309473536
Hippocampus	ENSG00000243725.6	TTC4	4.0	0.897	-0.361352162482983	0.0040901210328021
Hippocampus	ENSG00000006016.10	CRLF1	4.0	0.908	-0.249389219274117	0.0033558931668802
Hippocampus	ENSG00000177426.20	TGIF1	5.0	0.911	-0.287975151849742	0.0081053193170455
Hippocampus	ENSG00000106823.12	ECM2	5.0	0.922	-0.495107255788232	7.27335657888517e-05
Hippocampus	ENSG00000051596.9	THOC3	5.0	0.925	0.382150382052281	2.47207036881601e-06
Hippocampus	ENSG00000197816.13	CCDC180	5.0	0.925	-0.442288043798602	0.0032180661079176
Hippocampus	ENSG00000204428.12	LY6G5C	5.0	0.929	1.05600269703264	7.63097928876051e-16
Hippocampus	ENSG00000092295.11	TGM1	5.0	0.93	-0.425329797173729	1.43766690108293e-07
Hippocampus	ENSG00000164087.7	POC1A	5.0	0.931	0.403408551651152	2.0940341100358e-05
Hippocampus	ENSG00000149554.12	CHEK1	5.0	0.931	0.422058366197118	0.0024184521144724
Hippocampus	ENSG00000071205.11	ARHGAP10	5.0	0.932	0.255507628474033	0.0445830285032269
Hippocampus	ENSG00000106992.17	AK1	5.0	0.937	-0.58562191544525	1.83938106949055e-05
Hippocampus	ENSG00000111834.12	RSPH4A	5.0	0.939	-0.331586460374192	0.0255772028475337
Hippocampus	ENSG00000088836.12	SLC4A11	5.0	0.942	0.424282107513618	0.0008237391446292
Hippocampus	ENSG00000179344.16	HLA-DQB1	5.0	0.944	0.847829132997968	3.65075180633582e-05
Hippocampus	ENSG00000163393.12	SLC22A15	5.0	0.944	-0.342580455762283	0.0026224419324245
Hippocampus	ENSG00000122971.8	ACADS	5.0	0.95	0.227908432889584	0.0105447742378951
Hippocampus	ENSG00000124713.5	GNMT	5.0	0.951	0.529545089051729	1.24173209113866e-07
Hippocampus	ENSG00000141750.6	STAC2	5.0	0.953	-0.240994218194223	0.0033451729072033
Hippocampus	ENSG00000170469.10	SPATA24	5.0	0.964	-0.439892307146865	0.0020365057291018
Hippocampus	ENSG00000115257.15	PCSK4	5.0	0.964	-0.224246479406706	0.0266836248942625
Hippocampus	ENSG00000171772.15	SYCE1	5.0	0.965	0.82608377835323	0.0266140420840401
Hippocampus	ENSG00000121350.15	PYROXD1	5.0	0.966	-0.250800777268963	0.0456994672607062
Hippocampus	ENSG00000122483.17	CCDC18	5.0	0.967	0.459828925872875	0.0039515889414542
Hippocampus	ENSG00000197852.9	FAM212B	5.0	0.968	0.263061476362329	0.0286472434719739
Hippocampus	ENSG00000147119.3	CHST7	5.0	0.973	0.375855709784458	0.0047279215581075
Hippocampus	ENSG00000165091.15	TMC1	5.0	0.975	0.491329178129285	1.88561302669779e-07
