""	inGencode	inGencodeStart	inGencodeEnd	gencodeGeneID	ensemblID	Symbol	gencodeStrand	gencodeTx	numTx	Class	startExon	endExon	newGeneID	newGeneSymbol	isFusion	logFC	AveExpr	t	P.Value	adj.P.Val	B	SE
chr16:89873860-89883350(+)	TRUE	TRUE	TRUE	ENSG00000141002.18	ENSG00000141002	TCF25	+	ENST00000263347.11|ENST00000561585.1|ENST00000561958.5|ENST00000263346.12|ENST00000614813.4|ENST00000565196.5|ENST00000568412.5	7	InGen	438272	438273	ENSG00000141002.18	TCF25	FALSE	0.11837827229786	3.23531314338132	3.2864671219968	0.00117440396332014	0.0360112768473429	-1.83782986269968	0.0689003511997577
chr6:147235332-147239169(+)	TRUE	TRUE	TRUE	ENSG00000164506.14	ENSG00000164506	STXBP5	+	ENST00000546097.5|ENST00000367481.7|ENST00000321680.10|ENST00000367480.7	4	InGen	199345	199346	ENSG00000164506.14	STXBP5	FALSE	0.154487329499089	2.19185965205916	3.28578254406674	0.0011771312151806	0.0360874936345994	-1.65251264686993	0.0664994682609229
chr1:236218577-236220831(-)	TRUE	TRUE	TRUE	ENSG00000086619.13	ENSG00000086619	ERO1B	-	ENST00000354619.9	1	InGen	50611	50610	ENSG00000086619.13	ERO1B	FALSE	-0.323557649885976	-0.124769910745548	-3.28564745921444	0.0011776700675806	0.0360966028041623	-1.11283978444366	0.0644971082420292
chr1:112654672-112659021(+)	TRUE	TRUE	TRUE	ENSG00000116489.12	ENSG00000116489	CAPZA1	+	ENST00000263168.3|ENST00000498626.1	2	InGen	27011	27012	ENSG00000116489.12	CAPZA1	FALSE	-0.113715362479342	3.2527618374542	-3.28524129050274	0.00117929165363362	0.0361388881446258	-1.84720053211205	0.0730540430924815
chr4:133078466-133095887(-)	FALSE	FALSE	FALSE						0	Novel					FALSE	-0.340224607621346	0.0321243121075946	-3.28510136022955	0.00117985079139336	0.0361486045403285	-1.1390915394351	0.0628397294396974
chr3:129481695-129483484(+)	TRUE	TRUE	TRUE	ENSG00000163913.11	ENSG00000163913	IFT122	+	ENST00000431818.6|ENST00000440957.6|ENST00000347300.6|ENST00000296266.7|ENST00000507564.5|ENST00000512220.5|ENST00000504021.5|ENST00000349441.6|ENST00000348417.6|ENST00000506507.5|ENST00000509522.5|ENST00000513891.1|ENST00000512814.5|ENST00000448668.2	14	InGen	117064	117065	ENSG00000163913.11	IFT122	FALSE	0.23981335836675	1.12790084704813	3.28503104210043	0.00118013186384699	0.036149799253361	-1.39918490578381	0.0769863642237727
chr1:86903449-86914027(-)	TRUE	TRUE	TRUE	ENSG00000183291.15	ENSG00000183291	SEP15	-	ENST00000331835.9|ENST00000611507.4|ENST00000616787.4|ENST00000370554.5|ENST00000401030.4	5	InGen	22633	22632	ENSG00000183291.15	SEP15	FALSE	-0.123349823871792	4.01905644435196	-3.28439814589217	0.00118266445219366	0.0362199477667209	-1.94975352071006	0.0679191882562042
chr4:88440058-88440147(+)	TRUE	TRUE	TRUE	ENSG00000138642.14	ENSG00000138642	HERC6	+	ENST00000273960.7|ENST00000380265.9|ENST00000264346.11|ENST00000506842.1	4	InGen	141318	141319	ENSG00000138642.14	HERC6	FALSE	-0.270942134671628	0.778193411484843	-3.28392888970417	0.00118454548329444	0.0362701171961948	-1.32138214108728	0.0637771351829423
chr4:70597050-70598355(+)	TRUE	TRUE	TRUE	ENSG00000178522.14	ENSG00000178522	AMBN	+	ENST00000322937.10|ENST00000613447.4|ENST00000449493.2	3	InGen	138255	138256	ENSG00000178522.14	AMBN	FALSE	0.47704414350642	-0.448573753041238	3.28375067829134	0.0011852605791699	0.0362845730930751	-1.10009310573345	0.0695277384300513
chr17:63434595-63435085(-)	TRUE	TRUE	TRUE	ENSG00000008283.15	ENSG00000008283	CYB561	-	ENST00000392975.6|ENST00000360793.7|ENST00000584031.5|ENST00000392976.5|ENST00000581573.5|ENST00000582034.5|ENST00000542042.5|ENST00000580691.5|ENST00000581163.5|ENST00000582997.5|ENST00000582143.1|ENST00000584291.5|ENST00000577989.5	13	InGen	464790	464789	ENSG00000008283.15	CYB561	FALSE	0.281167502785189	0.961238828590443	3.28365001108231	0.00118566469652864	0.0362895049799791	-1.36909144737002	0.127630020434726
chr19:15914896-15922036(-)	TRUE	TRUE	TRUE	ENSG00000171903.16	ENSG00000171903	CYP4F11	-	ENST00000326742.12|ENST00000248041.12|ENST00000620614.4|ENST00000402119.8|ENST00000591841.1	5	InGen	496341	496340	ENSG00000171903.16	CYP4F11	FALSE	0.379490269837534	-0.18085828070804	3.28336561155483	0.00118680707941822	0.0363108617712881	-1.10262037387119	0.124580361079977
chr2:169193893-169196910(-)	TRUE	TRUE	TRUE	ENSG00000081479.12	ENSG00000081479	LRP2	-	ENST00000263816.7	1	InGen	79332	79331	ENSG00000081479.12	LRP2	FALSE	0.49715288468863	-0.291514877036084	3.28327923255397	0.00118715425128846	0.0363108617712881	-1.12323707125534	0.151330656377276
chr22:50084962-50085138(-)	TRUE	TRUE	TRUE	ENSG00000100427.15	ENSG00000100427	MLC1	-	ENST00000395876.6	1	InGen	550369	550368	ENSG00000100427.15	MLC1	FALSE	0.2081515986459	2.7835108927997	3.28327577504462	0.00118716814957128	0.0363108617712881	-1.77600793604542	0.198456552985989
chr14:20469536-20472307(+)	TRUE	TRUE	TRUE	ENSG00000198805.11	ENSG00000198805	PNP	+	ENST00000553418.5|ENST00000361505.9|ENST00000556293.5|ENST00000557229.5|ENST00000554056.5	5	InGen	368845	368846	ENSG00000198805.11	PNP	FALSE	-0.30348274098441	1.1579491351107	-3.28323424497376	0.00118733510141364	0.0363108617712881	-1.42200356440471	0.0923173348114625
chr8:17210481-17215236(+)	TRUE	TRUE	TRUE	ENSG00000104219.12	ENSG00000104219	ZDHHC2	+	ENST00000262096.12	1	InGen	232287	232288	ENSG00000104219.12	ZDHHC2	FALSE	-0.122527342790047	3.4434009990722	-3.28314021669563	0.00118771317794578	0.0363149870138864	-1.88149069006267	0.0644631120210363
chr22:37018754-37019399(-)	TRUE	TRUE	TRUE	ENSG00000128311.13	ENSG00000128311	TST	-	ENST00000249042.7	1	InGen	546130	546129	ENSG00000128311.13	TST	FALSE	0.300707811560364	0.844689558421235	3.28232225363507	0.00119100683665525	0.0364014135143757	-1.34621917640634	0.0723894530586803
chr7:30922231-30922563(+)	TRUE	TRUE	TRUE	ENSG00000250424.4	ENSG00000250424	RP5-877J2.1	+	ENST00000509504.2|ENST00000311813.8|ENST00000482461.1|ENST00000441328.6|ENST00000409899.5|ENST00000409611.1	6	InGen	207824	207825	ENSG00000250424.4	RP5-877J2.1	FALSE	0.354251793741864	3.59727465346442	3.28217051193864	0.00119161878204348	0.0364014135143757	-1.90096268454309	0.0684214062234203
chr1:47373108-47375196(+)	TRUE	TRUE	TRUE	ENSG00000162368.13	ENSG00000162368	CMPK1	+	ENST00000371871.8	1	InGen	16972	16974	ENSG00000162368.13	CMPK1	FALSE	-0.661045036267991	-1.20570719615956	-3.28216727153494	0.00119163185316317	0.0364014135143757	-0.999762087672512	0.0657734523424029
chr19:19248883-19249765(+)	TRUE	TRUE	TRUE	ENSG00000130287.13	ENSG00000130287	NCAN	+	ENST00000252575.10	1	InGen	499091	499092	ENSG00000130287.13	NCAN	FALSE	-0.165630221043301	3.40732016722978	-3.28213995986361	0.00119174202810606	0.0364014135143757	-1.87575434675542	0.0675761242430168
chr1:51937413-51976889(-)	TRUE	TRUE	TRUE	ENSG00000169213.6	ENSG00000169213	RAB3B	-	ENST00000371655.3	1	InGen	17543	17542	ENSG00000169213.6	RAB3B	FALSE	-0.555991275506566	-0.128330051913207	-3.28202954131662	0.00119218755172765	0.0364014135143757	-1.12938289553606	0.0745381932947296
chr7:137690003-137774594(-)	TRUE	TRUE	TRUE	ENSG00000157680.15	ENSG00000157680	DGKI	-	ENST00000483619.1	1	InGen	225640	225654	ENSG00000157680.15	DGKI	FALSE	-0.666100493371127	-1.07318622389076	-3.28197328433918	0.00119241460043476	0.0364014135143757	-1.01206999891865	0.0766704667016368
chr3:46454361-46455294(-)	TRUE	TRUE	TRUE	ENSG00000012223.12	ENSG00000012223	LTF	-	ENST00000231751.8|ENST00000426532.6|ENST00000417439.5|ENST00000443496.5|ENST00000462667.1	5	InGen	102831	102830	ENSG00000012223.12	LTF	FALSE	1.51868439074504	-0.847695184909465	3.28195797273337	0.00119247640382491	0.0364014135143757	-1.04605328543313	0.0708014278919227
chr7:100861585-100861736(+)	TRUE	TRUE	TRUE	ENSG00000146828.17	ENSG00000146828	SLC12A9	+	ENST00000540482.5|ENST00000415287.5|ENST00000354161.7|ENST00000475687.5|ENST00000467972.5|ENST00000487651.5|ENST00000482184.1	7	InGen	219476	219477	ENSG00000146828.17	SLC12A9	FALSE	0.343756565069688	0.0125765073640449	3.28195461981207	0.00119248993787175	0.0364014135143757	-1.1395463944184	0.0651207603497655
chr6:132372692-132372829(-)	TRUE	TRUE	TRUE	ENSG00000079931.14	ENSG00000079931	MOXD1	-	ENST00000367963.7|ENST00000336749.3	2	InGen	197387	197386	ENSG00000079931.14	MOXD1	FALSE	-0.351164861809272	2.10426108044828	-3.28183724749669	0.0011929638005567	0.0364084359903807	-1.65453109034231	0.0611350597483662
chr11:7992164-7992886(+)	TRUE	TRUE	TRUE	ENSG00000175390.12	ENSG00000175390	EIF3F	+	ENST00000533626.5|ENST00000309828.4|ENST00000531329.5|ENST00000528653.1|ENST00000532882.1	5	InGen	295880	295881	ENSG00000175390.12	EIF3F	FALSE	-0.176799845308744	3.31513607430398	-3.28129162573582	0.00119516891800015	0.0364682815067184	-1.86945340750655	0.0723976318079893
chr2:178704408-178704509(-)	TRUE	TRUE	TRUE	ENSG00000155657.25	ENSG00000155657	TTN	-	ENST00000342992.10|ENST00000589042.5|ENST00000591111.5|ENST00000615779.5	4	InGen	81706	81705	ENSG00000155657.25	TTN	FALSE	0.597521247756985	-1.46507894628443	3.28074814647758	0.001197369144169	0.0365279533540145	-1.0035404925709	0.0785918538977757
chr8:119619305-119621393(-)	TRUE	TRUE	TRUE	ENSG00000136960.12	ENSG00000136960	ENPP2	-	ENST00000259486.10|ENST00000427067.6|ENST00000522826.5|ENST00000075322.10|ENST00000520066.5|ENST00000518958.1	6	InGen	246587	246586	ENSG00000136960.12	ENPP2	FALSE	0.21497230706814	4.59190609014618	3.28039814564643	0.00119878808385256	0.036563771109025	-2.02536947000089	0.0435195010152124
chr1:117493263-117496762(+)	TRUE	TRUE	TRUE	ENSG00000198162.12	ENSG00000198162	MAN1A2	+	ENST00000356554.7|ENST00000449370.6	2	InGen	28143	28144	ENSG00000198162.12	MAN1A2	FALSE	-0.131672956454396	3.6397655374342	-3.28017432468125	0.00119969629677587	0.0365839999374797	-1.91208606179516	0.0514492881582864
chr2:195923808-195926425(-)	TRUE	TRUE	TRUE	ENSG00000118997.13	ENSG00000118997	DNAH7	-	ENST00000312428.10	1	InGen	83831	83830	ENSG00000118997.13	DNAH7	FALSE	-0.402180349101907	0.387753242975793	-3.28000931248098	0.00120036628723544	0.0365969575416813	-1.22911510818275	0.0539711805715901
chr15:83924034-83942595(+)	TRUE	TRUE	TRUE	ENSG00000156218.12	ENSG00000156218	ADAMTSL3	+	ENST00000286744.9|ENST00000567476.1|ENST00000561483.5	3	InGen	406496	406497	ENSG00000156218.12	ADAMTSL3	FALSE	0.505664214512025	-0.914797063298041	3.27965367839001	0.00120181143299355	0.0366255656261492	-1.02314713804087	0.0584665429486174
chr15:54338490-54393047(+)	TRUE	TRUE	TRUE	ENSG00000137766.16	ENSG00000137766	UNC13C	+	ENST00000260323.15|ENST00000561210.1	2	InGen	397776	397777	ENSG00000137766.16	UNC13C	FALSE	-0.282172818583698	1.1672664680092	-3.27961748258181	0.00120195860804361	0.0366255656261492	-1.43471810731227	0.0469809327820059
chr3:52438962-52439679(-)	TRUE	TRUE	TRUE	ENSG00000010319.6	ENSG00000010319	SEMA3G	-	ENST00000231721.6	1	InGen	107292	107291	ENSG00000010319.6	SEMA3G	FALSE	-0.435808992662853	-0.726113078691842	-3.27959736512585	0.0012020404144736	0.0366255656261492	-1.04225955732529	0.0493555191186502
chr7:680727-711328(-)	TRUE	TRUE	TRUE	ENSG00000188191.14	ENSG00000188191	PRKAR1B	-	ENST00000544935.5|ENST00000537384.5|ENST00000406797.5|ENST00000403562.5|ENST00000360274.8|ENST00000430040.5|ENST00000417852.5|ENST00000456696.2	8	InGen	202720	202719	ENSG00000188191.14	PRKAR1B	FALSE	-0.145350588966952	3.6494759914446	-3.27913934314916	0.00120390433476993	0.0366748751969661	-1.91662085387531	0.0577135975804557
chr3:193255790-193262969(+)	TRUE	TRUE	TRUE	ENSG00000127252.5	ENSG00000127252	HRASLS	+	ENST00000264735.2	1	InGen	127516	127517	ENSG00000127252.5	HRASLS	FALSE	0.236813178686255	0.992340951171786	3.27906909375203	0.00120419045226399	0.0366761094079204	-1.39598095559541	0.11163925487068
chr10:45946912-45953122(-)	TRUE	TRUE	TRUE	ENSG00000239883.8	ENSG00000239883	PARGP1	-	ENST00000417555.2	1	InGen	277722	277721	ENSG00000239883.8	PARGP1	FALSE	-0.231002169902373	3.22794589552991	-3.27873429452815	0.00120555491887424	0.0366997240590414	-1.86179687517763	0.108055458340485
chr1:65254650-65364634(+)	TRUE	TRUE	TRUE	ENSG00000116675.15	ENSG00000116675	DNAJC6	+	ENST00000494710.6	1	InGen	20088	20085	ENSG00000116675.15	DNAJC6	FALSE	0.404048061205002	2.21023180537993	3.27872578090798	0.00120558963467499	0.0366997240590414	-1.67404398542163	0.117769456476623
chr9:124014164-124015121(+)	TRUE	TRUE	TRUE	ENSG00000106689.10	ENSG00000106689	LHX2	+	ENST00000560961.2|ENST00000373615.8	2	InGen	265336	265337	ENSG00000106689.10	LHX2	FALSE	-0.249322025009335	1.16332925928805	-3.27869796210294	0.0012057030772824	0.0366997240590414	-1.42358056730084	0.116041454847854
chr4:113759415-113761003(-)	TRUE	TRUE	TRUE	ENSG00000145349.16	ENSG00000145349	CAMK2D	-	ENST00000394524.7|ENST00000296402.9|ENST00000511664.5|ENST00000342666.9|ENST00000514328.5|ENST00000515496.5|ENST00000394522.7|ENST00000505990.5|ENST00000379773.6|ENST00000508738.5|ENST00000509907.1|ENST00000505132.1	12	InGen	144369	144368	ENSG00000145349.16	CAMK2D	FALSE	-0.207514038684002	1.457157840199	-3.27852226521859	0.00120641978285086	0.0367140559594256	-1.49990724757792	0.0577766303060937
chr15:43185880-43189198(+)	TRUE	TRUE	TRUE	ENSG00000166946.13	ENSG00000166946	CCNDBP1	+	ENST00000563065.5|ENST00000562553.5	2	InGen	394493	394486	ENSG00000166946.13	CCNDBP1	FALSE	-0.421253660962226	-0.878729515977409	-3.27812594658706	0.00120803790703093	0.0367496734782452	-1.02796051679354	0.182993347790948
chr1:204249265-204250545(-)	TRUE	TRUE	TRUE	ENSG00000143850.13	ENSG00000143850	PLEKHA6	-	ENST00000272203.7|ENST00000637508.1|ENST00000414478.1	3	InGen	44573	44572	ENSG00000143850.13	PLEKHA6	FALSE	0.162971293848269	2.77257126528917	3.27811506558964	0.00120808236136305	0.0367496734782452	-1.79115601236621	0.0511193886418223
chr1:237566776-237569144(+)	TRUE	TRUE	TRUE	ENSG00000198626.15	ENSG00000198626	RYR2	+	ENST00000366574.6|ENST00000360064.7	2	InGen	50861	50862	ENSG00000198626.15	RYR2	FALSE	0.141421000807654	3.93648662574167	3.27736940744467	0.00121113237505755	0.0368349508553399	-1.95741499107202	0.0502509896126807
chr15:85722117-85722229(+)	TRUE	TRUE	TRUE	ENSG00000170776.20	ENSG00000170776	AKAP13	+	ENST00000394518.6|ENST00000361243.6|ENST00000560676.5|ENST00000394510.6|ENST00000560579.5|ENST00000558644.2	6	InGen	407056	407057	ENSG00000170776.20	AKAP13	FALSE	0.184302474409683	1.62735971810423	3.27719209502285	0.0012118587004238	0.0368495360604738	-1.54977463247034	0.0519226674908044
chr16:1678357-1685438(+)	TRUE	TRUE	TRUE	ENSG00000206053.12	ENSG00000206053	HN1L	+	ENST00000248098.7|ENST00000567717.1|ENST00000561516.5|ENST00000566742.5	4	InGen	412517	412515	ENSG00000206053.12	HN1L	TRUE	0.354122196991919	0.637479833544457	3.27703446649237	0.00121250473463979	0.0368591521181927	-1.30951361296554	0.0515833195175791
chr12:56097941-56098499(+)	TRUE	TRUE	TRUE	ENSG00000065361.14	ENSG00000065361	ERBB3	+	ENST00000267101.7|ENST00000551085.5|ENST00000415288.6|ENST00000553131.5|ENST00000548709.1	5	InGen	341292	341293	ENSG00000065361.14	ERBB3	FALSE	0.255334058378362	1.45746954909934	3.27693608860925	0.00121290809472256	0.0368591521181927	-1.51504031102874	0.161451466194462
chr1:35894172-35894314(+)	TRUE	TRUE	TRUE	ENSG00000092847.11	ENSG00000092847	AGO1	+	ENST00000373206.5|ENST00000373204.5|ENST00000635259.1	3	InGen	12495	12496	ENSG00000092847.11	AGO1	FALSE	-0.14828231409336	2.23694816907324	-3.27693430077496	0.00121291542619281	0.0368591521181927	-1.69208403040002	0.0865934703763445
chrX:43744172-43744366(+)	TRUE	TRUE	TRUE	ENSG00000189221.9	ENSG00000189221	MAOA	+	ENST00000542639.5|ENST00000338702.3|ENST00000490604.1	3	InGen	555067	555068	ENSG00000189221.9	MAOA	FALSE	-0.209701971485657	2.27395619987942	-3.27628144637814	0.00121559537841079	0.0369330769996869	-1.70092392259904	0.0798290388938488
chr5:179723020-179723659(+)	TRUE	TRUE	TRUE	ENSG00000127022.14	ENSG00000127022	CANX	+	ENST00000504734.5|ENST00000247461.8|ENST00000452673.6|ENST00000514032.5	4	InGen	176886	176887	ENSG00000127022.14	CANX	FALSE	-0.0899812353476027	5.71583471000876	-3.27597388264292	0.00121685982724312	0.0369639737310907	-2.15586632351239	0.174722403045476
chr18:76362558-76370527(-)	TRUE	TRUE	TRUE	ENSG00000101493.10	ENSG00000101493	ZNF516	-	ENST00000443185.6	1	InGen	483770	483769	ENSG00000101493.10	ZNF516	FALSE	0.222959969944854	0.84938519442782	3.27588702771369	0.0012172171245549	0.0369673073880228	-1.35483263011644	0.108397755780803
chr6:135323325-135358131(-)	TRUE	TRUE	TRUE	ENSG00000135541.20	ENSG00000135541	AHI1	-	ENST00000367800.8|ENST00000457866.6|ENST00000475846.6|ENST00000367799.6|ENST00000265602.10	5	InGen	197923	197922	ENSG00000135541.20	AHI1	FALSE	-0.200361556680588	2.01974385036928	-3.2755339576551	0.00121867056212652	0.0370013971121577	-1.64760373311098	0.197733353021451
chr15:82538986-82539980(-)	TRUE	TRUE	TRUE	ENSG00000182774.10	ENSG00000182774	RPS17	-	ENST00000330244.10|ENST00000560229.5|ENST00000561157.5|ENST00000558397.1|ENST00000560612.1|ENST00000560639.1|ENST00000559776.1	7	InGen	406110	406109	ENSG00000182774.10	RPS17	FALSE	-0.0809337655254644	6.8825173399658	-3.27549399954294	0.00121883515408525	0.0370013971121577	-2.27699525711674	0.0715929809906288
chr4:39300415-39302277(-)	TRUE	TRUE	TRUE	ENSG00000035928.14	ENSG00000035928	RFC1	-	ENST00000349703.6|ENST00000381897.5|ENST00000505077.1	3	InGen	134755	134754	ENSG00000035928.14	RFC1	FALSE	-0.157050152946163	2.14884911703276	-3.27537612830647	0.00121932079937672	0.0370076587131756	-1.67890128009757	0.0916569588145883
chr15:28681844-28684128(+)	TRUE	TRUE	TRUE	ENSG00000206149.10	ENSG00000206149	HERC2P9	+	ENST00000528584.5	1	InGen	390152	390153	ENSG00000206149.10	HERC2P9	FALSE	0.581068315367733	-0.593868368373462	3.27532365390775	0.00121953705879916	0.0370076587131756	-1.06086045110123	0.139785171007778
chr14:30708066-30715923(+)	TRUE	TRUE	TRUE	ENSG00000092108.20	ENSG00000092108	SCFD1	+	ENST00000458591.6|ENST00000463622.6|ENST00000544052.6|ENST00000556768.5|ENST00000484733.6|ENST00000311943.11|ENST00000396629.6|ENST00000554437.5	8	InGen	372894	372895	ENSG00000092108.20	SCFD1	FALSE	-0.127012912422387	2.71802119919481	-3.27515418654095	0.00122023571751295	0.0370213368411064	-1.78946489791219	0.0982040104884196
chr6:110893066-110893475(+)	TRUE	TRUE	TRUE	ENSG00000123505.15	ENSG00000123505	AMD1	+	ENST00000368885.7|ENST00000451850.6|ENST00000368882.7|ENST00000368877.9|ENST00000368876.2|ENST00000612642.4|ENST00000619590.1|ENST00000465404.2	8	InGen	195013	195014	ENSG00000123505.15	AMD1	FALSE	0.102381547476491	4.51694391543282	3.27508706841828	0.00122051252651371	0.0370222133042493	-2.0339513227012	0.0977997348683888
chr17:66306128-66496200(+)	TRUE	TRUE	TRUE	ENSG00000154229.11	ENSG00000154229	PRKCA	+	ENST00000578063.5|ENST00000413366.7|ENST00000284384.6	3	InGen	466189	466190	ENSG00000154229.11	PRKCA	FALSE	-0.153342061599818	2.6017485016866	-3.27489787189471	0.00122129312630553	0.037038367961887	-1.77225744242728	0.0918123580999579
chr10:95845597-95847445(+)	TRUE	TRUE	TRUE	ENSG00000138185.17	ENSG00000138185	ENTPD1	+	ENST00000453258.6|ENST00000371207.8|ENST00000543964.6|ENST00000371205.4|ENST00000483213.6|ENST00000635076.1|ENST00000539125.6	7	InGen	284814	284815	ENSG00000138185.17	ENTPD1	FALSE	-0.23091981057227	1.02062145917473	-3.27451051288708	0.00122289276639877	0.0370793501927096	-1.40476303133579	0.063287663861944
chr15:43190399-43190965(+)	TRUE	TRUE	TRUE	ENSG00000166946.13	ENSG00000166946	CCNDBP1	+	ENST00000564630.5|ENST00000300213.8|ENST00000566515.5|ENST00000569745.5|ENST00000563065.5|ENST00000567434.5|ENST00000568507.5|ENST00000565296.5|ENST00000562553.5|ENST00000567690.5|ENST00000444658.7|ENST00000566882.5|ENST00000568936.1	13	InGen	394488	394489	ENSG00000166946.13	CCNDBP1	FALSE	0.129614899444331	2.93019296393301	3.27420080994419	0.00122417311854866	0.0371106366151015	-1.82809495192643	0.0745503221860265
chr20:18524670-18524934(+)	TRUE	TRUE	TRUE	ENSG00000101310.14	ENSG00000101310	SEC23B	+	ENST00000450074.5|ENST00000262544.6|ENST00000336714.7|ENST00000377475.7|ENST00000377465.5	5	InGen	522520	522521	ENSG00000101310.14	SEC23B	FALSE	-0.134040642598502	3.06578918550833	-3.27403628572229	0.00122485378978379	0.0371207767803336	-1.85465936524556	0.0474398062559536
chr10:31387267-31387719(+)	TRUE	TRUE	TRUE	ENSG00000148516.21	ENSG00000148516	ZEB1	+	ENST00000561304.5|ENST00000493835.5|ENST00000560909.2	3	InGen	276130	276145	ENSG00000148516.21	ZEB1	FALSE	0.297666891153802	0.180078118998736	3.27399980291909	0.00122500477445061	0.0371207767803336	-1.20439445507487	0.0427959152466343
chr19:39457741-39458817(+)	TRUE	TRUE	TRUE	ENSG00000196235.13	ENSG00000196235	SUPT5H	+	ENST00000402194.6|ENST00000359191.10	2	InGen	505568	505570	ENSG00000196235.13	SUPT5H	FALSE	0.175344619693044	2.68557411112525	3.27309882537518	0.00122873897883973	0.0372159061107582	-1.78451093223208	0.0434934673212724
chr7:96131882-96146555(-)	TRUE	TRUE	TRUE	ENSG00000004864.13	ENSG00000004864	SLC25A13	-	ENST00000265631.9|ENST00000416240.6	2	InGen	217347	217346	ENSG00000004864.13	SLC25A13	FALSE	0.307061673541602	0.53740867230327	3.27301809093287	0.00122907410803916	0.0372159061107582	-1.29360673464387	0.0465141602358568
chr4:70593396-70596998(+)	TRUE	TRUE	TRUE	ENSG00000178522.14	ENSG00000178522	AMBN	+	ENST00000322937.10|ENST00000613447.4|ENST00000449493.2	3	InGen	138254	138255	ENSG00000178522.14	AMBN	FALSE	0.469939227497204	-0.377716281538728	3.27301109582542	0.0012291031487757	0.0372159061107582	-1.16323170027703	0.0487944227083901
chr17:4289409-4296716(-)	TRUE	TRUE	TRUE	ENSG00000132388.12	ENSG00000132388	UBE2G1	-	ENST00000396981.6|ENST00000572484.5|ENST00000571953.5	3	InGen	440665	440664	ENSG00000132388.12	UBE2G1	FALSE	0.124066307670791	3.08153350486065	3.27300198799322	0.00122914096161051	0.0372159061107582	-1.85805965844304	0.0450930775640228
chr3:48568856-48569374(-)	TRUE	TRUE	TRUE	ENSG00000114270.16	ENSG00000114270	COL7A1	-	ENST00000487017.5|ENST00000328333.12|ENST00000459756.5|ENST00000467985.1	4	InGen	103992	103991	ENSG00000114270.16	COL7A1	FALSE	-0.48303648058829	-1.01103245509531	-3.27283118691769	0.00122985027391095	0.0372298340266362	-1.03591158806283	0.0472665568917123
chr12:132142423-132142727(-)	TRUE	TRUE	TRUE	ENSG00000185163.9	ENSG00000185163	DDX51	-	ENST00000397333.3|ENST00000329073.8|ENST00000545991.1	3	InGen	358122	358121	ENSG00000185163.9	DDX51	FALSE	-0.318725210440187	0.284513197570809	-3.27176038454548	0.00123430583994702	0.0373532554803436	-1.23532763915916	0.048028563833346
chr3:41705306-41715236(-)	TRUE	TRUE	TRUE	ENSG00000168038.10	ENSG00000168038	ULK4	-	ENST00000301831.8	1	InGen	101528	101527	ENSG00000168038.10	ULK4	FALSE	-0.309334363371824	0.406616885384699	-3.27166536310256	0.00123470194436574	0.0373532554803436	-1.26296744647661	0.0474373163027605
chr4:39510551-39510660(-)	TRUE	TRUE	TRUE	ENSG00000109814.11	ENSG00000109814	UGDH	-	ENST00000316423.10|ENST00000506179.5|ENST00000507089.5|ENST00000515021.5	4	InGen	134863	134862	ENSG00000109814.11	UGDH	FALSE	-0.217684664924506	1.26893523780336	-3.27162546071852	0.00123486831584288	0.0373532554803436	-1.47646543070376	0.0526687664891928
chr12:6868256-6868863(+)	TRUE	TRUE	TRUE	ENSG00000111669.14	ENSG00000111669	TPI1	+	ENST00000488464.6	1	InGen	328037	328027	ENSG00000111669.14	TPI1	FALSE	0.373439890278923	-0.0975251863275307	3.27161116478513	0.00123492792726531	0.0373532554803436	-1.1986148749348	0.0480439022840973
chrX:15491310-15493189(-)	TRUE	TRUE	TRUE	ENSG00000087842.10	ENSG00000087842	PIR	-	ENST00000380420.9|ENST00000471725.1	2	InGen	552677	552676	ENSG00000087842.10	PIR	FALSE	-0.317431644247889	0.89618272386349	-3.27115001785855	0.00123685226087434	0.037396728942539	-1.3825546398169	0.0910075128940331
chr19:9969923-9970621(-)	TRUE	TRUE	TRUE	ENSG00000080573.6	ENSG00000080573	COL5A3	-	ENST00000264828.3	1	InGen	491573	491572	ENSG00000080573.6	COL5A3	FALSE	0.348595952479649	2.07258615738318	3.27114671562651	0.00123686605090169	0.037396728942539	-1.670359260496	0.112902703364719
chr17:42666485-42666602(+)	TRUE	TRUE	TRUE	ENSG00000037042.8	ENSG00000037042	TUBG2	+	ENST00000251412.7|ENST00000588870.1	2	InGen	456762	456763	ENSG00000037042.8	TUBG2	FALSE	0.169675620300197	2.52038508626322	3.27065763808416	0.00123891000361259	0.0374370409069166	-1.76593386779616	0.0782063409100351
chr13:72931268-72939847(+)	FALSE	TRUE	FALSE						0	AltStartEnd	364716		ENSG00000083535.15	PIBF1	FALSE	-0.281867706738413	0.474949929154211	-3.27062759994667	0.00123903564126758	0.0374370409069166	-1.28592822312441	0.0760186702566566
chr5:109789528-109794894(+)	FALSE	TRUE	FALSE						0	AltStartEnd	163890		ENSG00000112893.9	MAN2A1	FALSE	0.627758269775963	-0.863184260910802	3.27059424091154	0.00123917518280391	0.0374370409069166	-1.0680482320672	0.124322589081138
